timestamp,x,y,z
1523147442280886,0.0874023,-0.71875,0.682129
1523147442303420,0.0576172,-0.732422,0.686035
1523147442324475,0.043457,-0.71582,0.677734
1523147442341022,0.0371094,-0.683105,0.706543
1523147442363587,0.0268555,-0.707031,0.735352
1523147442384636,0.0249023,-0.731934,0.740234
1523147442400680,0.0336914,-0.723633,0.719727
1523147442423241,0.0439453,-0.720703,0.70752
1523147442445804,0.046875,-0.713379,0.709961
1523147442460842,0.0688477,-0.719727,0.729492
1523147442483401,0.0429688,-0.740234,0.71875
1523147442504531,0.0419922,-0.725586,0.683105
1523147442521502,0.114258,-0.695313,0.645996
1523147442543562,0.136719,-0.649902,0.656738
1523147442566122,0.147461,-0.666504,0.682617
1523147442571686,0.0810547,-0.737793,0.692871
1523147442586184,-0.000488281,-0.736816,0.721191
1523147442608825,-0.0327148,-0.744141,0.722168
1523147442631299,-0.0253906,-0.768066,0.746094
1523147442646334,0.0195313,-0.751465,0.751465
1523147442668968,0.034668,-0.721191,0.730469
1523147442691497,0.0786133,-0.721191,0.726074
1523147442706500,0.0878906,-0.711914,0.712891
1523147442728560,0.090332,-0.706055,0.693359
1523147442751621,0.0688477,-0.696777,0.685059
1523147442766153,0.0556641,-0.70166,0.67334
1523147442788793,0.0537109,-0.713867,0.685059
1523147442811274,0.0498047,-0.712891,0.684082
1523147442826349,0.0517578,-0.717773,0.693848
1523147442848923,0.0522461,-0.720215,0.703613
1523147442871472,0.0566406,-0.71582,0.715332
1523147442886521,0.0473633,-0.719727,0.720703
1523147442909070,0.0556641,-0.710449,0.71582
1523147442931093,0.0507813,-0.715332,0.736816
1523147442946141,-0.00537109,-0.758301,0.733398
1523147442968696,0.0078125,-0.762207,0.72168
1523147442991302,0.0332031,-0.70166,0.701172
1523147443007796,0.0620117,-0.675781,0.696777
1523147443028860,0.0888672,-0.687988,0.687988
1523147443051413,0.0854492,-0.694336,0.678223
1523147443067461,0.101074,-0.698242,0.697266
1523147443089065,0.0678711,-0.707031,0.698242
1523147443111576,0.0522461,-0.742676,0.704102
1523147443127616,0.0375977,-0.72998,0.716309
1523147443148678,0.0151367,-0.743164,0.712402
1523147443171235,0.0141602,-0.709961,0.72168
1523147443195296,0.0332031,-0.724609,0.719727
1523147443208831,0.0527344,-0.722656,0.708984
1523147443231397,0.0620117,-0.706543,0.698242
1523147443247935,0.0678711,-0.70752,0.692383
1523147443268991,0.0634766,-0.70459,0.696777
1523147443291552,0.0649414,-0.702148,0.693848
1523147443307593,0.0488281,-0.704102,0.695313
1523147443328651,0.0444336,-0.717285,0.700195
1523147443351212,0.0585938,-0.72998,0.694824
1523147443367752,0.0791016,-0.699219,0.698242
1523147443388809,0.0732422,-0.710449,0.710449
1523147443411367,0.034668,-0.760742,0.718262
1523147443427914,0.0229492,-0.757324,0.712402
1523147443448972,0.0283203,-0.703125,0.700684
1523147443474038,0.0327148,-0.718262,0.696289
1523147443489077,0.0551758,-0.71582,0.694824
1523147443508715,0.0644531,-0.704102,0.692383
1523147443531196,0.0839844,-0.701172,0.714844
1523147443549238,0.0615234,-0.727539,0.716797
1523147443568860,0.0439453,-0.737793,0.722168
1523147443591385,0.0405273,-0.730957,0.709961
1523147443609397,0.0415039,-0.743164,0.70459
1523147443628956,0.0380859,-0.729492,0.692871
1523147443651092,0.0317383,-0.720703,0.686035
1523147443669057,0.0649414,-0.702637,0.694336
1523147443688678,0.0712891,-0.696777,0.703613
1523147443711174,0.0737305,-0.701172,0.691406
1523147443729216,0.0629883,-0.709473,0.69873
1523147443750271,0.0556641,-0.728027,0.697266
1523147443771398,0.0424805,-0.705078,0.682129
1523147443789376,0.0454102,-0.712891,0.680664
1523147443808928,0.0488281,-0.722168,0.689941
1523147443831489,0.0537109,-0.731445,0.696289
1523147443849037,0.0366211,-0.70459,0.693359
1523147443868585,0.0410156,-0.726074,0.70166
1523147443891145,0.0229492,-0.745117,0.711914
1523147443909196,0.034668,-0.705078,0.745605
1523147443928750,-0.00732422,-0.760254,0.723145
1523147443951389,0.0410156,-0.775391,0.733398
1523147443969356,0.0771484,-0.73584,0.702637
1523147443988966,0.105469,-0.679199,0.691895
1523147444011467,0.0844727,-0.657227,0.654785
1523147444029014,0.0791016,-0.678223,0.681152
1523147444048569,0.0380859,-0.724609,0.710449
1523147444071196,0.0131836,-0.739746,0.71582
1523147444089174,0.0214844,-0.742188,0.720703
1523147444110230,0.0292969,-0.752441,0.727051
1523147444131291,0.0224609,-0.731934,0.74707
1523147444149334,0.0288086,-0.741699,0.72998
1523147444170393,0.0332031,-0.731445,0.718262
1523147444190999,0.0458984,-0.714844,0.711914
1523147444209495,0.0576172,-0.716309,0.706055
1523147444230050,0.0673828,-0.703125,0.70459
1523147444251207,0.0615234,-0.70752,0.689941
1523147444273739,0.0585938,-0.70166,0.675781
1523147444291713,0.0678711,-0.698242,0.665527
1523147444311284,0.0654297,-0.697266,0.669434
1523147444329314,0.0712891,-0.697754,0.680664
1523147444350369,0.0810547,-0.708496,0.675293
1523147444371431,0.0600586,-0.693359,0.672852
1523147444388973,0.059082,-0.733887,0.670898
1523147444410028,0.0605469,-0.737793,0.694336
1523147444431085,0.0209961,-0.722168,0.691406
1523147444449131,-0.00976563,-0.742676,0.697266
1523147444471693,0.00830078,-0.760742,0.722168
1523147444491297,0.0683594,-0.731445,0.758301
1523147444509293,0.0644531,-0.710938,0.735352
1523147444531858,0.0600586,-0.687012,0.689453
1523147444551407,0.0776367,-0.724609,0.679688
1523147444569453,0.0751953,-0.730469,0.683594
1523147444591510,0.0522461,-0.723633,0.686035
1523147444611066,0.0532227,-0.724121,0.693848
1523147444629112,0.0493164,-0.743164,0.683594
1523147444651672,0.050293,-0.729004,0.694824
1523147444671303,0.0488281,-0.734375,0.692383
1523147444689272,0.0551758,-0.725098,0.695313
1523147444711831,0.0478516,-0.731934,0.693848
1523147444731389,0.0297852,-0.720215,0.693848
1523147444749432,0.0380859,-0.717773,0.684082
1523147444771489,0.0571289,-0.714844,0.672363
1523147444791542,0.0610352,-0.722656,0.680664
1523147444809092,0.0498047,-0.73291,0.70166
1523147444831650,0.0566406,-0.72168,0.717285
1523147444858886,0.0541992,-0.722656,0.724121
