timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523178326795280,12,-7,-6,-1,2,1,57,36
1523178326795280,2,3,33,8,-1,-7,-44,-9
1523178326795886,-2,-9,-51,-33,-11,-16,-68,-4
1523178326795886,20,7,18,18,3,8,57,12
1523178326796960,-61,-4,-5,-4,-3,4,9,-11
1523178326796960,2,3,7,-4,2,6,13,11
1523178326796960,-10,1,1,-2,-2,-1,65,10
1523178326796960,52,-3,-11,-6,-2,-8,-54,22
1523178326808948,-6,-1,6,4,-3,-7,-24,-55
1523178326808948,11,-4,9,31,4,1,33,-3
1523178326815947,95,4,0,-18,-3,-4,-39,10
1523178326815947,-58,-10,-24,-20,-3,3,3,-4
1523178326822959,33,11,11,4,-2,5,27,3
1523178326822959,0,5,-39,-8,-4,-6,-1,-7
1523178326838251,10,-5,16,13,0,-1,-5,-15
1523178326838251,-41,-8,7,-1,-2,-12,-54,-25
1523178326847022,54,0,-21,-34,0,-2,-27,24
1523178326847022,-65,-3,10,18,0,4,3,-17
1523178326861070,-35,0,9,8,0,2,-21,-4
1523178326861070,1,1,-8,-1,0,2,49,0
1523178326868243,-26,-7,4,1,-1,-9,-56,10
1523178326868243,47,2,-9,-1,0,8,50,29
1523178326883124,-2,-6,6,1,1,4,-4,-9
1523178326883124,0,2,21,4,-5,-9,14,-11
1523178326923273,-13,-10,8,-19,-5,-10,0,-2
1523178326923273,-14,6,12,26,2,3,8,-11
1523178326924233,1,2,-2,0,4,15,25,27
1523178326924233,97,2,14,11,4,1,-5,23
1523178326925234,62,4,-12,6,-1,-2,0,36
1523178326925234,-32,2,0,-20,-4,1,39,-8
1523178326928485,37,4,-6,5,0,16,3,-7
1523178326928485,-2,-1,3,3,-1,3,8,-32
1523178326935509,-2,2,-10,-4,0,2,41,6
1523178326935509,12,-6,-4,-15,-6,-15,-33,-14
1523178326943543,21,-2,11,8,2,-3,13,26
1523178326943543,-73,-6,0,24,1,-5,-42,-9
1523178326950299,-10,-1,-12,-49,-2,1,11,-25
1523178326950299,-31,-3,2,29,0,-5,-27,-18
1523178326965341,-3,2,-6,-20,-2,-3,30,10
1523178326965341,-17,-6,4,-4,-6,-8,-20,21
1523178326972358,5,5,8,22,0,-9,-43,6
1523178326972358,2,-5,-14,-21,2,9,-29,-6
1523178326996669,-17,-6,0,9,-1,5,26,-3
1523178326996669,47,6,5,-19,-4,-9,-8,7
1523178326998428,-24,-6,-14,24,3,7,8,14
1523178326998428,-20,-4,2,-6,-1,3,26,23
1523178327010707,27,-1,-1,-18,-6,-11,-44,-19
1523178327010707,-22,-1,-4,3,-1,1,12,19
1523178327017476,2,-1,5,-7,-1,8,-12,9
1523178327017476,17,0,0,11,2,-1,-17,-2
1523178327034522,-78,-1,-17,-8,-3,-12,8,-29
1523178327034522,-17,-6,-9,-17,-4,-4,14,13
1523178327035525,-15,-5,7,7,-1,-8,-57,-23
1523178327035525,16,2,12,18,3,6,8,1
1523178327056871,6,1,-12,3,-2,-10,-3,19
1523178327056871,27,-10,-11,-30,-4,0,-25,-24
1523178327057583,-36,-1,3,-1,1,-7,32,-29
1523178327057583,5,3,-16,-42,-1,4,29,-1
1523178327070851,9,-6,4,22,-5,-11,-27,-2
1523178327070851,-22,-3,-19,-2,-2,-6,-17,-27
1523178327077896,16,4,2,-1,-1,4,16,-2
1523178327077896,2,2,7,3,-3,1,-5,7
1523178327093886,96,10,14,-3,5,16,77,38
1523178327093886,-42,-1,-6,8,2,3,5,-10
1523178327095687,-36,-8,-6,-16,-6,-3,-28,-43
1523178327095687,33,1,19,28,-2,-16,-31,6
1523178327116741,0,-3,-4,0,1,5,9,10
1523178327116741,29,4,-9,17,-1,4,12,16
1523178327117778,-30,-11,1,-25,0,4,61,-18
1523178327117778,34,0,-5,-4,-1,-5,-14,-2
1523178327131128,-15,0,9,5,-2,1,-20,-22
1523178327131128,13,5,-7,-12,3,0,9,11
1523178327137840,-4,0,6,17,-4,-5,-25,9
1523178327137840,12,-8,-19,-15,-4,-1,31,2
1523178327154228,-20,3,0,7,-1,-7,-25,-24
1523178327154228,31,3,-6,-5,0,16,39,20
1523178327154842,17,5,-1,7,0,4,-11,-19
1523178327154842,-15,-3,6,-10,-4,-2,-12,-10
1523178327177032,16,5,6,14,2,-9,-24,18
