timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523209517424409,1,7,7,3,16,6,3,-2
1523209517424409,0,-1,-7,1,-12,-7,-4,-1
1523209517432432,-2,-4,14,3,8,0,2,1
1523209517432432,0,-5,14,-8,-2,3,4,0
1523209517433456,-1,1,-1,10,5,0,-1,0
1523209517433456,-3,7,-8,-11,-6,0,-3,0
1523209517454490,-2,-2,3,-10,-13,-3,-1,-2
1523209517454490,1,3,-6,4,4,-4,-2,0
1523209517456494,0,0,6,-2,1,1,0,-2
1523209517456494,1,1,19,15,2,2,-1,0
1523209517468526,-2,-1,-13,-23,-6,-9,-3,-3
1523209517468526,-1,-3,-22,-6,3,4,-1,1
1523209517477552,-2,-3,39,16,-1,-3,-1,-2
1523209517477552,0,-2,-17,-13,-5,-4,-4,-2
1523209517491588,0,2,15,10,0,-1,0,-1
1523209517491588,-4,-7,-14,-2,-7,1,0,0
1523209517493594,5,6,-8,-8,9,-4,0,1
1523209517493594,-7,-6,-25,-2,0,2,1,-1
1523209517514653,-8,-7,19,12,9,6,1,-1
1523209517514653,8,0,-14,-7,-9,-6,-5,-3
1523209517515663,-1,-1,30,-15,-11,-3,-2,-2
1523209517515663,5,10,7,7,8,4,2,0
1523209517536708,-1,-6,5,-7,-7,-3,-3,-3
1523209517536708,-5,-7,-54,4,-5,-16,-3,-2
1523209517538714,1,4,22,4,5,2,0,1
1523209517538714,3,2,-3,1,5,2,0,1
1523209517551750,2,14,52,4,-1,2,2,0
1523209517551750,1,4,15,2,3,2,1,1
1523209517553754,-3,-10,-31,-8,-12,-4,-3,-3
1523209517553754,0,3,-28,-9,-6,-4,-2,-1
1523209517574810,-5,-8,27,-15,-8,-4,-4,-3
1523209517574810,0,1,-1,5,4,0,1,0
1523209517575813,-2,-2,16,-8,-6,-5,-3,-1
1523209517575813,-2,-1,46,23,4,7,3,-2
1523209517596869,3,1,-7,21,10,4,3,2
1523209517596869,-2,-2,-46,-21,1,-2,-2,-2
1523209517598883,-3,-3,-16,6,-4,0,-1,-1
1523209517598883,-3,-4,2,-27,-13,-10,-7,-3
1523209517610914,-1,-8,-61,-7,-6,-5,-4,-4
1523209517610914,-5,-2,72,10,6,6,2,-3
1523209517619928,8,16,-63,-15,7,7,4,5
1523209517619928,-15,-29,2,-22,-15,-11,-8,-10
1523209517634969,1,2,32,13,0,3,1,2
1523209517634969,-2,-7,-22,-17,-9,-12,-5,-2
1523209517635971,-4,-7,-6,8,-16,-6,-3,-4
1523209517635971,6,12,29,5,24,9,5,9
1523209517657027,1,3,16,-1,2,2,1,2
1523209517657027,-6,-4,5,-6,-3,2,-4,-4
1523209517659032,4,8,14,3,-5,-1,1,2
1523209517659032,-11,-18,-38,-6,-4,-4,-4,-10
1523209517671066,4,1,-2,-5,8,3,-1,-1
1523209517671066,2,2,11,19,1,3,-4,1
1523209517680093,-6,-2,39,7,1,-4,6,-4
