timestamp,x,y,z
1523054799481718,-7.4375,-14.3125,3.125
1523054799507286,-4.0625,-11.875,5.125
1523054799522327,4.125,-7.5,4.1875
1523054799541879,3.4375,-3.25,3.625
1523054799566946,0.125,-1.5625,3.1875
1523054799581986,-2.5625,-1.625,1.0625
1523054799602042,-2.6875,-1.125,1
1523054799642648,-0.5625,-1.375,0.3125
1523054799643651,-0.3125,-1.5625,1.125
1523054799662700,-2.9375,-2,1.625
1523054799677740,-1.375,-0.8125,2.0625
1523054799701810,0.6875,-0.4375,0.5
1523054799722860,2.0625,1,1.4375
1523054799766977,1.75,1.5,1.375
1523054799777004,2.0625,4.125,0.1875
1523054799783522,8.5625,8.1875,-3.1875
1523054799798562,6.4375,11.875,-1.625
1523054799821122,2.125,9.3125,1.8125
1523054799851759,20.5,16.75,-4.5
1523054799865741,-0.5625,3.125,0.5
1523054799889314,-15.5625,-1.875,2.25
1523054799911362,-16.5,-8.625,1.1875
1523054799932419,-5.6875,-10.625,-3
1523054799948964,-3.5625,-13.25,-0.75
1523054799971523,-8.3125,-15.375,0.1875
1523054799986060,-2.8125,-14.375,2.5
1523054800009178,2.625,-10.5,3.9375
1523054800031682,1.875,-6.125,1.625
1523054800045719,-1.375,-4.1875,2
1523054800069282,0.8125,-2.5625,1.75
1523054800091342,-0.4375,-1.1875,0.3125
1523054800105880,0,-1.125,1.875
1523054800128943,0.8125,-2,2.125
1523054800151535,1.125,-2.6875,1.75
1523054800172610,-0.125,-2.875,1.5
1523054800189103,-1.5,-2.5625,-0.25
1523054800202235,-1.5,-2.8125,-0.625
1523054800216777,-2.1875,-2.5625,-2.0625
1523054800239335,-1.75,-1.8125,-2.3125
1523054800261897,4.6875,3.4375,-3.0625
1523054800276972,8.125,8.125,-4.4375
1523054800299497,4.6875,9.5625,-5.0625
1523054800322056,3.0625,4.5625,-1.1875
1523054800337095,15.875,10.9375,-6.8125
1523054800359657,0.875,3.3125,5.25
1523054800381770,-12.1875,-2.0625,8.5
1523054800396808,-13.6875,-5.875,2.875
1523054800419316,-3.875,-7.9375,-0.625
1523054800441874,-1.8125,-11,0.5
1523054800456916,-3.625,-13.5,-0.1875
1523054800480981,2.5,-11.75,3.4375
1523054800502036,6.375,-5.625,0.9375
1523054800517083,4.4375,-3.5625,2
1523054800539635,5,-1.4375,3.0625
1523054800561696,2.6875,-0.0625,1.9375
1523054800576787,2,-1.5625,1.125
1523054800599297,2.1875,-1.875,2.1875
1523054800621855,4.1875,-1.375,1.9375
1523054800636895,8.1875,-0.25,2.75
1523054800659454,6.0625,-0.1875,0.875
1523054800682013,0.875,-1.375,0.75
1523054800697053,1.9375,-0.9375,-0.1875
1523054800722622,3.625,-1.0625,-1.25
1523054800742174,1.5,-0.75,-2.875
1523054800758217,1.5,0.375,-2.4375
1523054800779272,4.375,1.5625,-2.6875
1523054800801832,7.1875,3.3125,-3.125
1523054800819935,12.375,6.25,-4.0625
1523054800846954,5.1875,4.1875,-5.5625
1523054800861993,-10.3125,-0.5,-2.4375
1523054800878573,-12.4375,-1.125,5
1523054800899594,3.625,0.875,0.625
1523054800922154,-6.0625,-2.1875,2.25
1523054800941205,-14.5625,-5.0625,1.75
1523054800959252,-10.125,-6.9375,0.3125
1523054800982314,-1.0625,-6.6875,4.375
1523054800998356,2.9375,-1.9375,1.1875
1523054801019412,1.0625,-1.4375,2.375
1523054801041973,-2,-3,6.5625
1523054801058517,-2.125,-1.75,4.1875
1523054801079573,1.875,-0.5,3.9375
1523054801102132,0.6875,-0.375,3.375
1523054801119679,0.25,-1.25,3.75
1523054801139232,-0.25,-1.9375,3.1875
1523054801161845,-0.375,-2.25,1.875
1523054801179873,-0.25,-1.125,1.625
1523054801199391,-0.125,-0.6875,0.4375
1523054801221951,-1.1875,-0.8125,0.4375
1523054801241502,-1.25,-0.625,0.0625
1523054801259550,0.4375,1.125,0.125
1523054801282111,-0.4375,2.5625,0.125
1523054801300158,3,5.8125,-2
1523054801319710,1.9375,6,-3.5625
1523054801341769,-7.3125,1.375,-5
1523054801359817,-12.6875,0.5,-1.3125
1523054801379371,6.625,5.75,-0.1875
1523054801401930,6.1875,2.1875,4.375
1523054801419977,-6.375,0.6875,6.0625
1523054801439529,-11.6875,-2.75,1.3125
1523054801462089,-6.4375,-3.4375,-1
1523054801479636,-3.625,-6.75,-0.125
1523054801499690,2,-8.0625,1.75
1523054801521749,4.3125,-6,5.375
1523054801539833,-1.5625,-4.6875,6
1523054801560852,-1.4375,-5.125,5.0625
1523054801581910,2.75,-4.1875,3.4375
1523054801600011,4.125,-2.5,2.875
1523054801619542,3.5625,-1.5,2.5625
1523054801642070,3,-2.25,2.9375
1523054801659615,3.9375,-0.625,2.6875
1523054801680672,3.125,0.125,1.1875
1523054801701727,1.8125,-0.25,1
1523054801719809,-1.625,-1.875,2.625
1523054801740832,-2,-0.875,2.6875
1523054801761888,2.125,3.1875,0.625
1523054801779976,6.375,6.4375,-0.8125
1523054801801048,5.6875,7.75,-1.8125
1523054801822047,6.1875,8.5625,-0.8125
1523054801840113,3.125,9.1875,-1
1523054801860650,7.9375,9.25,-0.125
1523054801881707,12.0625,7.1875,-5.3125
1523054801899754,-17.25,-3.5,6.25
1523054801920812,-21.875,-8.625,2.8125
1523054801941901,-8.75,-10.375,1.1875
1523054801959969,0.75,-8.3125,-1.1875
1523054801980970,2.5,-10.625,5.1875
