timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523149290125769,16,6,24,56,44,66,-24,-4
1523149290125769,-18,-4,-13,-28,9,-22,-41,-2
1523149290138302,9,-1,-4,17,5,6,-2,-3
1523149290138302,-39,-42,-5,-36,-7,-16,13,-9
1523149290145337,18,8,17,35,-29,-11,50,4
1523149290145337,7,17,-18,-23,-1,-15,20,-15
1523149290161364,33,19,15,-9,21,6,26,23
1523149290161364,-78,-3,-32,-14,-4,-16,19,-12
1523149290163370,1,-10,-33,35,-24,21,14,-7
1523149290163370,9,-57,63,-26,3,-21,-21,-10
1523149290183923,-49,-17,-88,0,26,-1,9,9
1523149290183923,37,18,50,-9,-19,-4,-15,-7
1523149290185427,-39,5,0,19,-9,14,6,-10
1523149290185427,66,41,-30,-2,22,-3,5,18
1523149290198463,-20,-10,35,-4,8,2,-28,-26
1523149290198463,61,-8,-123,-9,-16,7,-7,15
1523149290204979,-14,2,-7,14,-8,6,-30,-3
1523149290204979,33,-10,32,-31,5,-21,4,1
1523149290221523,-20,-9,32,25,8,13,6,6
1523149290221523,-26,14,-49,38,-7,5,-18,-28
1523149290223028,-16,-25,120,-44,-14,-12,-17,5
1523149290223028,4,-7,-9,-27,-1,-8,9,7
1523149290244083,-56,-11,-45,-36,-1,4,-4,-6
1523149290244083,17,25,94,86,19,7,-16,-4
1523149290245589,34,0,44,-26,-3,7,17,17
1523149290245589,-12,-11,-128,8,-10,-10,11,-7
1523149290258121,-8,-9,58,6,-2,-5,-12,-4
1523149290258121,12,0,18,-31,-12,-16,-12,-3
1523149290265140,-10,10,30,23,6,6,1,-3
1523149290265140,-14,9,-38,33,17,7,-5,7
1523149290281683,38,6,-65,5,10,9,13,2
1523149290281683,-4,-2,102,-2,2,7,6,7
1523149290283188,-13,-15,-125,2,-25,-7,-10,-7
1523149290283188,4,19,112,-34,1,-9,3,4
1523149290304264,34,8,37,99,12,0,0,-6
1523149290304264,-89,-33,-62,-117,-7,3,13,-5
1523149290305750,29,6,2,26,2,2,-2,5
1523149290305750,-18,-4,-62,2,-3,-9,-9,-9
1523149290317782,11,5,-5,-22,-9,-6,-7,-5
1523149290317782,23,8,7,21,2,-2,2,7
1523149290326805,-1,-6,0,6,-10,0,3,3
1523149290326805,-21,3,52,-9,19,18,6,1
1523149290341844,1,0,-51,11,-2,3,-1,-1
1523149290341844,44,4,15,35,-6,-6,-4,6
1523149290343350,-41,-3,-72,-20,-5,-6,-6,-7
1523149290343350,-17,-5,44,-12,-8,-7,-10,-7
1523149290364409,10,7,31,-25,-4,1,5,-2
1523149290364409,43,0,-24,-13,-2,-3,-15,4
1523149290365912,-18,-1,34,48,4,2,33,9
1523149290365912,63,10,-17,3,-3,-3,-7,2
1523149290377941,-29,18,10,-25,1,-1,8,-11
1523149290377941,4,-8,-1,-3,-3,-1,-6,-1
1523149290386966,14,20,52,3,3,4,-8,1
1523149290386966,-4,0,-13,8,7,5,10,10
1523149290401506,-9,-17,46,-20,-4,-1,-1,-20
1523149290401506,35,23,39,4,0,-2,-3,12
1523149290403009,8,0,-15,-10,-2,-3,0,-21
1523149290403009,-21,2,-18,8,4,0,1,-2
1523149290424072,-12,-4,-4,13,9,6,7,24
1523149290424072,-20,-7,-29,-20,-5,0,-17,5
1523149290425581,56,20,-16,0,4,-5,-19,-30
1523149290425581,-36,-10,46,15,-8,-5,51,8
1523149290437626,50,2,17,-30,-5,-7,-12,6
1523149290437626,2,8,5,6,-3,0,-3,0
1523149290446624,-9,-34,24,12,2,2,2,19
1523149290446624,-3,-9,-67,-31,-5,0,-16,-15
1523149290461665,-1,-4,-1,-5,-2,2,-10,16
1523149290461665,13,-8,-39,-56,-13,-5,1,9
1523149290463168,-69,17,-10,-108,-7,-1,2,-21
1523149290463168,-13,-4,60,116,1,-15,24,-11
1523149290484326,39,5,-2,12,8,3,0,7
1523149290484326,-34,1,-51,3,2,7,-13,15
1523149290485832,11,5,8,-73,7,10,6,8
1523149290485832,-5,-8,13,50,7,0,-32,-4
1523149290497863,2,9,-39,-9,-16,-6,2,-2
1523149290497863,7,-7,61,-69,-15,-2,20,-14
1523149290506893,-13,-26,-58,81,28,0,19,8
1523149290506893,-17,11,33,-56,2,4,-16,-8
1523149290521451,54,19,-81,-54,-7,-4,-15,9
1523149290521451,-3,-6,29,-49,-11,-2,-12,-7
1523149290523432,-8,-13,16,18,-7,-8,-14,38
1523149290523432,-27,-8,44,69,0,-4,26,-32
1523149290543990,40,11,-30,38,3,2,-34,19
1523149290543990,-68,6,-63,-34,1,-3,-31,73
1523149290545492,51,5,67,58,-1,2,44,-23
1523149290545492,-3,0,-27,-13,1,3,-53,-40
1523149290557547,-106,-12,-38,-53,-9,-5,82,-17
1523149290557547,16,-34,-8,56,10,3,12,-19
1523149290566552,-14,6,30,38,-5,-6,-37,39
1523149290566552,-26,-30,-28,-21,-8,1,-1,10
1523149290581625,4,-1,44,3,3,-3,-38,-22
1523149290581625,13,15,19,31,4,-6,-29,-10
1523149290583092,-6,5,-3,6,-3,2,31,-4
1523149290583092,23,1,-17,-63,-6,-2,4,-5
1523149290604171,-12,-3,25,14,3,-3,-21,4
1523149290604171,0,-3,14,28,7,0,20,-20
1523149290605652,17,2,-12,-14,-9,1,-14,-17
1523149290605652,10,16,-23,-18,-4,-1,-3,36
1523149290617709,3,-15,14,18,1,0,4,9
1523149290617709,-6,5,79,20,0,-1,12,-36
1523149290626711,1,-5,-99,-15,-4,-2,-16,-13
1523149290626711,8,0,-13,-12,-5,-4,2,2
1523149290641772,-26,-11,18,5,-2,-3,4,-5
1523149290641772,12,-1,-3,-4,1,-3,10,-13
1523149290643253,-6,4,23,-6,-1,-2,-18,1
1523149290643253,13,9,89,-13,-7,-2,-5,15
1523149290664307,4,-7,19,4,0,-1,3,-8
1523149290664307,26,7,-9,15,5,6,3,2
1523149290665812,-64,-7,-43,-8,-5,-4,-10,-13
1523149290665812,2,-8,1,-24,5,3,-9,5
1523149290677843,18,11,-29,-26,-7,0,7,-4
1523149290677843,-20,-18,-16,11,-18,-10,33,2
1523149290686872,13,10,18,11,3,1,-3,3
1523149290686872,-1,-11,-37,-16,-5,-2,4,-12
1523149290701907,-12,-2,7,19,3,-1,-11,-9
1523149290701907,4,1,-14,-2,4,2,-13,1
1523149290703411,13,13,14,1,-2,1,43,2
1523149290703411,0,-16,2,20,1,-1,12,4
1523149290723974,-4,-3,43,-8,-4,-2,-6,-1
1523149290723974,22,20,-13,8,2,1,3,-2
