timestamp,x,y,z
1523066714489491,0.113281,-0.347168,0.901367
1523066714497514,0.122559,-0.338867,0.900879
1523066714513555,0.123535,-0.34082,0.898926
1523066714533610,0.102539,-0.327148,0.893066
1523066714558675,0.115723,-0.355469,0.900879
1523066714573716,0.11084,-0.352051,0.881348
1523066714624350,0.111328,-0.34375,0.884277
1523066714625353,0.117676,-0.385254,0.894043
1523066714632372,0.124512,-0.413574,0.89209
1523066714652425,0.148438,-0.417969,0.899414
1523066714674989,0.135254,-0.385254,0.916504
1523066714690530,0.131348,-0.313477,0.939453
1523066714712722,0.0859375,-0.304688,0.912598
1523066714735485,0.114746,-0.150879,1.07813
1523066714749396,-0.0117188,-0.21582,0.899414
1523066714772630,0.0966797,-0.463867,0.95752
1523066714795523,0.126953,-0.244629,0.95166
1523066714809700,0.112305,-0.317383,0.913086
1523066714832698,0.119141,-0.556641,0.91748
1523066714855183,0.131348,-0.42334,0.888184
1523066714869752,0.125,-0.242188,0.87207
1523066714892437,0.112305,-0.243652,0.88623
1523066714915339,0.118164,-0.341309,0.889648
1523066714929539,0.12793,-0.394531,0.893066
1523066714952579,0.137695,-0.376953,0.883301
1523066714975055,0.117188,-0.318848,0.891602
1523066714989860,0.108398,-0.307129,0.883789
1523066715012978,0.101563,-0.345215,0.891602
1523066715035526,0.110352,-0.375977,0.893066
1523066715049349,0.116211,-0.362793,0.897949
1523066715072909,0.11377,-0.340332,0.893066
1523066715095652,0.118164,-0.337402,0.90625
1523066715109932,0.118652,-0.355957,0.902832
1523066715147648,0.11084,-0.358887,0.897949
1523066715164153,0.118652,-0.349121,0.897461
1523066715186715,0.121582,-0.34668,0.905273
1523066715207771,0.119141,-0.384766,0.925293
1523066715223312,0.134766,-0.435547,0.918457
1523066715246372,0.129883,-0.424316,0.916016
1523066715268934,0.103516,-0.330078,0.91748
1523066715289988,0.166992,-0.180176,0.899414
1523066715306030,0.162598,-0.185059,1.03418
1523066715329092,0.0405273,-0.184082,0.935059
1523066715336612,0.0581055,-0.416504,0.914063
1523066715357669,0.119629,-0.402832,0.889648
1523066715372936,0.125977,-0.159668,0.923828
1523066715395269,0.125,-0.335449,0.910156
1523066715417882,0.101074,-0.594727,0.900391
1523066715432640,0.14209,-0.494141,0.89209
1523066715455357,0.119141,-0.254395,0.885742
1523066715477939,0.112793,-0.212891,0.889648
1523066715492921,0.114258,-0.317871,0.901855
1523066715515352,0.114746,-0.390625,0.895996
1523066715537911,0.12207,-0.402344,0.898926
1523066715552094,0.115723,-0.338379,0.890625
1523066715575154,0.110352,-0.305176,0.880371
1523066715591189,0.106445,-0.327148,0.885742
1523066715613735,0.103516,-0.357422,0.883301
1523066715636673,0.105957,-0.37207,0.885254
1523066715651212,0.118652,-0.365234,0.887695
1523066715673269,0.123535,-0.397461,0.905762
1523066715696882,0.135254,-0.441895,0.933105
1523066715717890,0.117676,-0.40332,0.9375
1523066715733431,0.158203,-0.242188,0.931641
1523066715756494,0.105469,-0.246582,1.01221
1523066715777548,0.0219727,-0.187988,0.926758
1523066715793590,0.0385742,-0.435547,0.913086
1523066715816878,0.119141,-0.518555,0.899414
1523066715837918,0.111328,-0.224121,0.891113
1523066715853755,0.148926,-0.226074,0.892578
1523066715876947,0.134766,-0.456055,0.901367
1523066715897868,0.103027,-0.516602,0.883789
1523066715913409,0.104492,-0.400879,0.872559
1523066715936474,0.103027,-0.278809,0.874512
1523066715957527,0.104492,-0.261719,0.891113
1523066715973769,0.117676,-0.350586,0.904297
1523066716011938,0.115234,-0.400391,0.90332
1523066716017185,0.11084,-0.387695,0.904785
1523066716041646,0.0986328,-0.336914,0.900391
1523066716056559,0.0942383,-0.340332,0.900879
1523066716077819,0.105469,-0.354004,0.903809
1523066716093157,0.108887,-0.367188,0.900391
1523066716116719,0.109375,-0.37207,0.900391
1523066716137951,0.114258,-0.370605,0.907715
1523066716168357,0.118164,-0.361816,0.907715
1523066716198438,0.114258,-0.367188,0.919434
1523066716199440,0.124512,-0.359375,0.913574
1523066716221498,0.101074,-0.341797,0.914063
1523066716244240,0.0966797,-0.335449,0.901855
1523066716272816,0.129395,-0.390625,0.896484
1523066716297265,0.116699,-0.237305,0.990723
1523066716298269,0.0410156,-0.317383,0.882813
1523066716325952,0.0981445,-0.489746,0.907715
1523066716340429,0.116699,-0.334961,0.914551
1523066716371464,0.123047,-0.245605,0.907715
1523066716377190,0.126953,-0.412598,0.904297
1523066716401543,0.110352,-0.469238,0.904297
1523066716424104,0.103027,-0.363281,0.881348
1523066716446171,0.102539,-0.301758,0.880859
1523066716477246,0.104004,-0.316406,0.892578
1523066716478292,0.113281,-0.361328,0.894531
1523066716499305,0.121094,-0.383789,0.88916
1523066716520862,0.120117,-0.365234,0.894043
1523066716551444,0.108398,-0.334473,0.886719
1523066716574003,0.104492,-0.344727,0.889648
1523066716596150,0.109375,-0.351074,0.885742
1523066716602661,0.115723,-0.370117,0.891113
1523066716626643,0.112305,-0.373535,0.895508
1523066716649285,0.117676,-0.373535,0.90332
1523066716670761,0.119629,-0.391602,0.905762
1523066716702509,0.123047,-0.376465,0.933594
1523066716702984,0.0859375,-0.335449,0.915039
1523066716724261,0.15918,-0.267578,0.910645
1523066716752741,0.137207,-0.275879,1.07129
1523066716777308,0.027832,-0.217773,0.929199
1523066716778310,0.0546875,-0.511719,0.924316
1523066716812492,0.090332,-0.48877,0.893555
1523066716828946,0.113281,-0.215332,0.897461
1523066716851050,0.141113,-0.178223,0.890137
1523066716857606,0.127441,-0.430664,0.896973
1523066716881586,0.115234,-0.47998,0.89209
1523066716896626,0.0991211,-0.37793,0.883301
1523066716919272,0.090332,-0.308105,0.878906
1523066716934298,0.109375,-0.313965,0.87793
1523066716955783,0.119629,-0.353516,0.891113
1523066716979344,0.122559,-0.361816,0.88916
1523066717000400,0.118164,-0.351563,0.897949
1523066717015943,0.109863,-0.351074,0.884766
1523066717039005,0.111816,-0.351563,0.888184
1523066717060150,0.101563,-0.368652,0.88623
1523066717076101,0.107422,-0.379395,0.883789
1523066717099273,0.115234,-0.367676,0.886719
1523066717121832,0.116699,-0.359375,0.896973
1523066717135871,0.132324,-0.380371,0.904297
1523066717158941,0.119629,-0.400879,0.920898
1523066717179989,0.120605,-0.407227,0.908691
1523066717218589,0.117676,-0.354492,0.9375
1523066717219092,0.0634766,-0.354004,0.960938
1523066717257194,0.116211,-0.341797,0.927246
1523066717258197,0.0742188,-0.199219,1.00391
