timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523144762223571,-5,-8,-1,-5,-15,-7,-15,-18
1523144762223571,4,1,-1,-3,1,-5,5,17
1523144762231083,-3,0,-11,9,-79,-26,-9,-19
1523144762231083,0,-4,8,10,-1,-6,2,3
1523144762246630,-3,3,-5,-12,29,20,5,-11
1523144762246630,-3,0,-3,14,-46,-14,-4,9
1523144762247630,-4,0,3,-7,39,-7,-3,-11
1523144762247630,-3,2,3,-2,-12,1,-4,9
1523144762261167,7,4,-2,-6,20,-12,-2,-28
1523144762261167,-11,-4,3,-15,-33,6,-2,-4
1523144762268684,0,-7,-9,31,66,8,5,18
1523144762268684,1,2,4,-9,19,-12,4,-7
1523144762283722,0,0,2,11,41,7,-6,-6
1523144762283722,-1,2,-8,-14,-65,4,-7,-8
1523144762291244,2,2,9,16,-29,1,7,17
1523144762291244,-3,-1,-22,-13,3,-8,-2,-7
1523144762306786,-4,-2,8,-4,-62,-10,1,-1
1523144762306786,-2,-2,2,25,28,9,-6,-5
1523144762307286,3,0,-6,-31,-8,-18,-8,5
1523144762307286,2,-1,1,5,-2,-4,2,17
1523144762320826,-37,-9,-10,21,28,13,4,-50
1523144762320826,12,0,-3,4,25,-7,-2,19
1523144762328846,-6,-7,-6,-19,-40,9,-1,-28
1523144762328846,6,3,6,10,59,-4,4,18
1523144762343383,11,-1,8,-1,5,1,-4,8
1523144762343383,0,0,0,-7,-73,-13,-6,-2
1523144762350906,-7,-5,-3,-4,40,0,0,-12
1523144762350906,6,0,-2,9,66,8,-1,-2
1523144762366946,2,2,-1,-2,-19,-2,0,10
1523144762366946,5,-4,-1,-14,-6,22,3,-13
1523144762367447,9,6,6,22,50,-10,9,23
1523144762367447,-22,-6,-5,-5,-71,28,-7,-25
1523144762381491,6,-1,2,-18,16,-3,1,0
1523144762381491,-2,-2,1,7,62,-19,-4,19
1523144762388505,3,-1,-7,-16,-93,-7,3,-3
1523144762388505,-6,12,11,-8,22,-13,-10,-85
1523144762412068,8,0,-6,-20,44,12,2,35
1523144762412068,-12,2,4,48,-27,6,6,-41
1523144762412575,35,11,4,-5,76,-19,-5,45
1523144762412575,-24,-11,-7,-23,-39,53,15,-8
1523144762434127,53,12,1,-12,-60,-26,1,46
1523144762434127,-29,-16,-22,-69,-52,-13,-7,-47
1523144762435128,-7,-1,-19,-6,-19,4,-5,42
1523144762435128,-2,2,11,-5,20,-8,4,-18
1523144762448666,6,4,20,32,116,-8,4,12
1523144762448666,-1,0,8,-45,-2,-4,-15,-6
1523144762456686,-3,-8,4,1,6,20,0,-21
1523144762456686,-2,-5,-59,6,-115,-2,0,30
1523144762471725,-11,-10,28,53,16,6,3,-10
1523144762471725,4,2,27,4,25,-18,-12,-7
1523144762472728,-5,-4,-8,19,-29,5,11,13
1523144762472728,11,15,27,48,92,-6,6,20
1523144762494285,-9,-16,-60,-45,-12,-18,-7,-9
1523144762494285,-4,-2,8,12,-43,10,-1,6
1523144762495289,-4,6,11,32,-86,-9,-4,-23
1523144762495289,1,-9,-7,-12,-33,-8,-10,-4
1523144762508822,8,4,-10,14,-81,13,13,8
1523144762508822,-3,7,-7,30,39,1,11,12
1523144762516847,-13,-10,-13,-46,-27,-11,-6,-29
1523144762516847,1,-2,14,-5,-1,-28,-1,11
1523144762531883,-17,1,0,-1,-16,19,-20,-28
1523144762531883,9,-1,-12,4,1,18,7,-20
1523144762532386,-2,1,13,-6,37,-5,-7,2
1523144762532386,-4,-7,-6,11,56,-4,4,10
1523144762554443,-4,2,14,-13,-34,-16,-5,-2
1523144762554443,8,-1,2,3,47,6,14,44
1523144762554947,-8,-5,-10,3,48,12,-4,-19
1523144762554947,5,0,12,-13,-23,-16,-6,9
1523144762568482,-7,-5,-9,-6,25,6,-1,-18
1523144762568482,2,-1,-12,7,-14,-16,-10,19
1523144762577004,-1,6,7,-1,-12,40,28,-36
1523144762577004,1,-7,-25,-33,11,-9,0,34
1523144762591545,2,1,47,82,97,16,10,3
1523144762591545,-3,2,4,-22,5,-9,-9,-13
1523144762592547,-4,-1,-8,-20,-19,16,-2,-39
1523144762592547,3,-6,-11,-5,-27,-4,-2,-2
1523144762614103,-3,1,-18,10,34,2,9,14
1523144762614103,9,13,25,-10,14,7,9,-7
1523144762615106,-11,-3,-23,3,44,-16,-7,27
1523144762615106,-1,-4,49,9,33,13,3,4
1523144762628647,-6,-3,-1,-48,-66,-8,-15,-11
1523144762628647,-1,-3,-8,18,8,0,-1,-4
1523144762636697,-8,-3,0,-16,-20,-14,-8,2
1523144762636697,5,5,-14,-19,-54,3,-8,4
1523144762651745,-16,-4,-10,-4,13,-7,8,-4
1523144762651745,2,-1,11,35,-11,7,1,27
1523144762652706,1,1,0,-10,50,-12,-18,-39
1523144762652706,-12,-7,-4,9,-45,-16,-4,4
1523144762674298,10,-1,-1,-12,-51,33,10,15
1523144762674298,-15,-1,-28,-22,16,-11,2,4
1523144762675265,0,-11,3,9,18,2,-11,1
1523144762675265,8,8,12,33,20,7,-7,-7
1523144762688801,-2,-4,-17,-23,15,-1,17,-13
1523144762688801,-2,-6,-3,-7,-73,-19,-12,7
1523144762696824,4,2,9,16,-4,-7,2,5
1523144762696824,-1,1,7,-14,25,11,15,10
1523144762711863,4,3,-3,9,-20,-12,-8,6
1523144762711863,4,-5,-8,-2,15,13,0,-13
1523144762712366,-3,-1,1,-2,22,-13,-10,-54
1523144762712366,-5,0,-8,-32,38,-13,5,22
1523144762734436,-1,5,6,43,-13,-3,0,26
1523144762734436,-3,-6,-10,-26,-74,17,-1,-18
1523144762734931,2,-2,-8,8,-20,1,1,29
1523144762734931,1,8,8,5,8,6,0,-14
1523144762757518,-5,-3,0,-39,4,-22,-17,-16
1523144762757518,5,-4,1,50,43,10,1,-2
1523144762757992,-4,2,1,-5,-26,-9,9,46
1523144762757992,-3,-5,-21,6,-14,-2,-12,-22
1523144762772024,-2,2,2,-14,6,1,1,-2
1523144762772024,-5,0,11,-7,12,8,-2,-6
1523144762772531,3,-1,2,-7,-17,-16,-2,-8
1523144762772531,3,-2,-4,27,93,4,3,-1
1523144762794084,-6,-7,-8,-25,-76,-1,-5,39
1523144762794084,-11,-2,-10,-5,-1,-4,-11,0
1523144762795086,7,5,16,4,6,7,7,-2
1523144762795086,4,0,-6,-33,-80,-2,4,24
1523144762817644,3,0,-3,6,25,-2,0,-3
1523144762817644,-4,-1,-4,-9,52,-9,1,2
1523144762818152,-3,-3,-4,5,25,-1,-2,3
1523144762818152,-1,-4,6,11,-13,-11,-7,-15
1523144762831688,-2,0,-5,-12,2,-17,-3,-7
1523144762831688,0,0,1,0,10,-4,3,-2
1523144762832684,3,-1,7,39,37,18,3,1
1523144762832684,-4,-4,0,11,86,-1,0,-28
1523144762855246,-10,-6,-12,-34,-90,50,-1,-12
1523144762855246,9,1,3,4,84,-7,0,3
1523144762855752,2,2,1,-3,-50,-38,1,22
1523144762855752,-8,-2,6,1,10,28,6,18
1523144762877819,1,-2,-5,-7,11,-13,-9,-43
1523144762877819,-1,2,0,10,28,1,1,-23
1523144762878310,-19,-4,-3,-8,9,-4,0,2
1523144762878310,2,1,-3,2,-13,-8,-7,-9
1523144762891846,9,5,7,8,51,-15,-1,7
1523144762891846,7,2,-4,-10,-63,-16,3,5
1523144762892350,-6,-10,-3,17,51,18,-2,-6
1523144762892350,-1,0,-1,-20,-84,1,2,-8
1523144762914910,3,8,10,44,90,9,6,10
1523144762914910,-3,-8,-9,-38,19,-11,-14,-10
1523144762915908,-10,-6,-6,7,-34,4,0,0
1523144762915908,7,1,-3,-29,-65,-26,-9,5
1523144762937673,-1,-2,2,31,91,-6,-3,-9
1523144762937673,-9,-4,-3,-11,-45,-1,-5,4
1523144762938471,19,9,10,5,40,-12,0,-1
1523144762938471,1,-5,-5,-10,55,36,-2,-1
1523144762952004,-13,-7,-8,-12,-32,-10,-9,-2
1523144762952004,-19,-5,1,-11,-54,10,6,-29
1523144762952513,-3,-5,-12,-4,43,15,3,26
1523144762952513,0,-3,-7,-34,-55,-7,-4,5
1523144762974301,7,10,-39,5,76,-6,-6,-5
1523144762974301,-2,-8,33,-16,-96,6,-4,2
1523144762975074,4,6,8,19,70,-8,-5,-18
1523144762975074,-9,-9,-5,21,58,1,14,27
1523144762997626,7,7,-64,-14,-97,-7,-3,2
1523144762997626,0,-13,59,23,10,1,-6,-4
1523144762998126,1,3,-4,1,50,-16,-3,-12
1523144762998126,-2,-2,6,-10,-23,22,1,-11
1523144763011665,4,9,-10,-26,-20,-5,4,11
1523144763011665,10,7,-15,58,88,-1,5,10
1523144763012664,-9,-8,5,-24,-88,-11,-3,-6
1523144763012664,-3,4,-5,9,9,2,-8,-39
1523144763034266,-4,-8,23,9,3,-12,-6,-2
1523144763034266,-2,3,-18,-25,-9,5,7,9
1523144763035225,26,17,15,14,-22,7,9,23
1523144763035225,-14,1,-15,-7,-24,-17,-4,-8
1523144763058792,-4,-9,24,8,16,27,1,-6
1523144763058792,-5,-1,-14,-3,-40,-9,-8,-5
1523144763059791,-1,5,-11,-24,-115,-29,-23,-20
1523144763059791,11,2,6,2,80,-16,0,12
1523144763073326,-5,1,38,43,37,28,18,12
1523144763073326,17,7,-9,17,2,1,8,12
1523144763073833,-12,-6,-7,-27,-15,8,-11,-21
1523144763073833,-3,0,12,16,-6,0,1,-3
1523144763094382,-7,-10,2,-52,-67,-28,-7,-10
1523144763094382,3,5,-15,16,50,11,4,16
1523144763094883,-4,-1,20,1,-2,21,0,-20
1523144763094883,0,-14,-5,-7,3,-30,-3,8
1523144763117481,3,10,-34,4,-61,-8,1,6
1523144763117481,-8,-16,24,-14,56,-4,-2,4
1523144763118447,-5,0,-22,-5,-43,1,-8,-23
1523144763118447,5,5,28,37,-14,-7,5,8
1523144763131983,-3,-13,3,-18,55,40,4,-5
1523144763131983,2,6,-27,13,-62,-2,3,33
1523144763132484,-11,-7,-17,-33,-58,-25,-6,-41
1523144763132484,7,9,10,30,76,22,14,31
1523144763154045,2,8,27,12,4,-15,-2,-1
1523144763154045,2,-2,-7,-14,3,1,3,15
1523144763155043,2,-1,2,-11,27,-14,-5,22
1523144763155043,-7,-2,-19,0,-58,27,-9,-14
1523144763177602,-5,-6,-3,-21,-8,0,-3,-35
1523144763177602,8,8,21,2,-25,-11,0,-4
1523144763178103,-9,-5,-13,-7,-40,-10,7,0
1523144763178103,1,-2,-8,-10,-12,-3,-6,12
1523144763191689,8,-2,3,19,-77,-8,-5,9
1523144763191689,-23,-13,-32,-44,-49,-10,-3,-5
1523144763192642,19,2,8,35,91,16,7,41
1523144763192642,-4,4,6,-8,40,13,-4,-48
1523144763214244,-22,-6,8,7,1,-4,1,10
1523144763214244,13,1,-15,-22,-33,-9,4,14
1523144763215201,-9,-1,8,-2,-6,23,-8,-13
1523144763215201,-1,-7,-10,-14,-23,5,0,4
1523144763237762,-4,-1,-1,-13,-27,-7,-8,3
1523144763237762,1,7,4,2,47,6,-7,-42
1523144763238265,3,-4,0,24,57,13,19,31
1523144763238265,1,-2,-7,-9,11,-22,-9,-9
1523144763251800,0,3,10,-30,-13,4,2,12
1523144763251800,-3,1,-3,13,0,-6,-12,-12
1523144763252301,2,2,6,-15,-63,-12,-2,-2
1523144763252301,0,3,-12,0,5,5,6,3
1523144763274393,7,-6,10,9,111,-11,-3,-18
1523144763274393,-6,-10,-9,-10,-25,7,1,2
1523144763274862,-2,-2,-4,3,36,-3,-14,-8
1523144763274862,-1,-3,-12,-21,-52,7,8,-1
1523144763297422,-8,-2,4,36,52,17,7,41
1523144763297422,4,7,-1,-12,-4,-4,-1,-27
1523144763298422,-4,-1,-9,-15,-3,9,1,8
1523144763298422,-2,-6,2,2,-28,-9,-5,-12
1523144763311959,2,-3,-6,-11,-35,-11,-3,-16
1523144763311959,-4,0,8,24,43,-1,1,9
1523144763312462,1,3,8,3,43,-12,-2,-1
1523144763312462,-10,-2,-4,0,-45,-2,-4,-1
1523144763334051,9,1,-7,-35,-65,-10,3,-4
1523144763334051,-4,-5,-5,-12,-3,9,-5,3
1523144763335022,-9,-5,-4,7,7,7,3,-4
1523144763335022,4,2,5,20,33,-8,-2,21
1523144763357581,-1,1,1,18,52,-19,-6,13
1523144763357581,-2,-9,-5,-7,1,7,-4,-30
1523144763358082,6,4,0,0,-25,24,10,5
1523144763358082,4,0,1,-9,-22,-16,4,19
1523144763371116,-6,-1,0,-2,-15,-5,-7,16
1523144763371116,6,6,5,9,43,-15,-4,-47
1523144763379139,-17,-10,-14,-30,-71,-32,-7,13
1523144763379139,18,3,9,55,113,10,-1,1
1523144763394680,-1,2,8,21,61,4,-4,-6
1523144763394680,4,-3,-7,-27,-59,13,11,33
1523144763401752,-13,-5,2,45,48,-12,14,-1
1523144763401752,-18,2,-6,-62,-56,-43,-3,-82
1523144763418746,-2,-1,6,40,21,4,-12,-36
1523144763418746,26,8,8,12,86,-3,10,76
1523144763419749,6,-2,1,22,63,-5,16,-5
1523144763419749,4,-10,-22,-78,-67,25,-7,69
1523144763432285,-17,-11,-18,-67,-84,10,-3,-57
1523144763432285,-1,3,14,64,60,23,0,-8
1523144763439344,3,-6,-5,14,-33,-33,-18,12
1523144763439344,2,3,20,98,-3,30,5,1
1523144763454384,0,-3,-25,-49,-93,-5,-2,-7
1523144763454384,-9,-11,-5,-58,-35,-41,-20,-2
1523144763454848,11,23,8,-31,-85,46,13,1
1523144763454848,-16,-14,5,80,54,-13,6,13
1523144763477401,1,-2,32,2,84,-2,-1,4
1523144763477401,-14,6,-79,-27,-50,3,-6,-24
1523144763478403,7,-31,48,-25,65,-9,-1,28
1523144763478403,-6,23,-43,-97,-42,-6,-22,-39
1523144763490986,-11,-14,49,119,28,3,18,13
1523144763490986,2,12,7,-25,-56,9,15,37
1523144763498964,-7,-3,-32,-31,-65,-10,-16,-19
1523144763498964,3,-1,-3,2,-12,5,-2,0
1523144763514499,2,-1,-16,-23,65,-3,-6,-15
