timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523208735173275,1,6,-3,34,6,5,-2,-1
1523208735173275,2,3,8,-3,-3,-4,0,0
1523208735175282,-2,2,13,-14,-5,-5,-5,-5
1523208735175282,-1,-8,-22,-13,-7,-8,-1,-1
1523208735187309,-6,8,-12,-1,-1,0,4,0
1523208735187309,-1,3,9,-13,-6,-4,-2,0
1523208735196334,0,2,20,20,4,0,-1,-1
1523208735196334,-1,3,-25,-13,-3,-1,1,1
1523208735211403,0,-3,39,16,2,1,-1,0
1523208735211403,2,-1,-34,-10,-5,-3,-1,0
1523208735212375,-5,-4,11,-6,-7,-12,-10,-4
1523208735212375,12,22,66,28,21,13,11,8
1523208735233433,-26,-54,-92,-77,-30,-22,-15,-14
1523208735233433,2,5,-5,18,8,18,12,4
1523208735235437,3,2,14,25,6,-6,-2,0
1523208735235437,2,7,3,-48,-26,-9,-1,-3
1523208735247469,8,14,4,26,38,28,11,6
1523208735247469,-4,-11,-8,11,14,24,3,2
1523208735254487,-1,1,10,-8,0,0,-2,1
1523208735254487,-6,-9,-32,-7,-8,-11,-4,-6
1523208735271532,3,4,21,14,-20,-17,-5,-3
1523208735271532,-6,-9,-63,-56,-23,-19,-10,-7
1523208735272535,5,5,44,45,28,17,8,4
1523208735272535,0,0,-11,9,10,3,-3,0
1523208735293602,-1,-10,3,-2,-3,-4,-3,1
1523208735293602,-2,6,36,14,1,-13,-5,-4
1523208735295597,2,4,-17,-8,-10,-1,0,0
1523208735295597,-2,-4,8,-22,-7,4,1,0
1523208735307632,-2,-2,-5,23,0,-7,0,0
1523208735307632,2,2,20,16,10,-1,0,1
1523208735316652,1,3,43,-6,7,6,2,0
1523208735316652,-5,-5,3,-14,-5,-4,-5,-3
1523208735330691,4,11,43,-1,-1,3,0,0
1523208735330691,-4,-14,4,10,-7,-7,-4,-2
1523208735332695,-2,-1,-22,-13,-8,-3,-1,1
1523208735332695,-2,-1,-5,0,-6,-11,-4,-1
1523208735353751,-1,-6,-17,-8,-18,-12,-4,-2
1523208735353751,14,29,59,20,4,8,8,6
1523208735354756,-15,-34,-77,-63,16,15,0,-6
1523208735354756,-5,-10,24,39,7,4,0,-2
1523208735367792,0,1,-14,4,5,-2,-4,-3
1523208735367792,-2,0,24,-3,-13,-6,-5,-3
1523208735376819,6,12,21,5,-18,-13,-1,3
1523208735376819,-2,-1,-21,-13,-3,-5,1,-4
1523208735390857,-1,-4,-4,-2,5,7,6,1
1523208735390857,0,2,-4,1,-1,-2,-4,0
1523208735392860,-1,2,-1,2,-7,5,-2,-5
1523208735392860,-2,-1,2,-8,-3,-18,-7,-3
1523208735414146,4,6,-26,-1,-10,2,1,1
1523208735414146,-6,-7,-27,21,24,9,2,-2
1523208735414913,-3,-1,-57,-20,-9,1,-4,-3
1523208735414913,1,2,29,5,-1,1,-2,-2
1523208735426945,2,-1,9,-3,4,5,2,1
1523208735426945,4,8,27,-23,-3,0,1,2
1523208735435968,-1,-8,9,55,3,-1,-2,0
1523208735435968,-6,-8,-61,-52,-9,-4,-3,-2
1523208735451243,-5,0,-5,-3,-3,-6,-5,-3
1523208735451243,-5,-9,-2,5,-2,-5,-4,-5
1523208735453014,5,8,40,5,0,0,3,2
1523208735453014,4,3,-9,-1,7,4,2,1
1523208735473303,1,-1,-11,3,0,0,-2,-2
1523208735473303,-4,-11,-37,-25,-7,-1,-7,-5
1523208735475083,-4,0,-9,-6,-7,-7,3,-3
1523208735475083,3,3,-43,3,-3,-3,3,2
1523208735487105,-2,2,51,1,5,2,1,-2
1523208735487105,1,4,3,5,-2,2,-3,0
1523208735496134,0,-6,2,14,5,1,-2,0
1523208735496134,0,8,43,27,6,6,0,0
1523208735511265,-1,-5,18,-25,-2,-1,-8,-2
1523208735511265,-2,-1,3,0,-8,-7,2,0
1523208735513174,-2,3,-27,-1,-6,-5,-5,0
1523208735513174,-2,-2,-38,6,9,4,-1,0
1523208735533228,1,-4,41,6,3,1,-2,-4
1523208735533228,-2,0,47,3,-2,-3,2,-1
1523208735535233,-3,-3,-4,-13,-6,-8,3,0
1523208735535233,-3,-4,-32,-3,-8,-6,-3,-4
1523208735547308,-2,-3,-44,-8,-1,4,-12,0
1523208735547308,0,1,2,-3,9,6,7,0
1523208735556288,1,2,26,1,6,2,10,1
1523208735556288,-1,-4,30,-4,-4,-3,-10,-1
1523208735571329,-2,1,-15,5,-7,-3,2,1
1523208735571329,-3,-9,-56,-13,-11,-8,-2,-2
1523208735572331,1,5,8,3,4,3,-3,-2
1523208735572331,-2,-1,27,-5,-1,1,2,-2
1523208735593389,-1,8,-14,15,3,1,5,1
1523208735593389,-1,-3,-5,-2,-3,-2,-18,-3
1523208735595393,-6,-16,-9,-7,-8,-11,11,-6
1523208735595393,3,1,25,-2,-1,-1,-1,2
