timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523207877511453,2,23,26,0,2,-3,2,-1
1523207877511453,1,-11,14,-3,1,2,-2,1
1523207877512457,1,9,-19,7,11,7,2,2
1523207877512457,1,0,72,3,-7,-3,0,-2
1523207877525491,-2,-5,0,-22,2,-2,1,-3
1523207877525491,-6,-5,-53,35,-3,-3,-7,-5
1523207877526492,-1,5,59,-12,4,3,4,2
1523207877526492,-4,-13,-59,-30,-17,-11,-1,-2
1523207877548556,3,2,54,28,-6,-3,1,-3
1523207877548556,-1,4,-8,0,9,2,5,3
1523207877549555,-2,-3,-10,7,19,14,11,2
1523207877549555,7,7,22,19,4,-1,-5,0
1523207877571615,-2,4,-67,-35,-12,-3,-11,-2
1523207877571615,-5,-30,-62,-2,-9,-2,-50,1
1523207877571615,-11,-7,21,4,7,-8,28,-12
1523207877571615,18,7,12,-11,-1,0,31,3
1523207877585652,3,2,-33,17,-1,1,-30,3
1523207877585652,-7,0,51,-19,-10,-7,41,-2
1523207877586653,3,0,-23,-8,-2,-1,-19,2
1523207877586653,-2,1,25,14,2,2,-13,-3
1523207877608711,1,1,14,2,4,1,-3,0
1523207877608711,4,5,-25,-15,1,2,1,1
1523207877609714,-4,-7,49,12,-5,-3,-6,-2
1523207877609714,1,8,-3,-16,-6,-3,4,1
1523207877631777,-3,-9,25,20,7,3,1,-1
1523207877631777,-3,15,5,17,1,-2,3,-3
1523207877631777,2,3,4,-9,-3,-2,13,1
1523207877631777,-3,-3,-5,5,-4,-1,-14,-2
1523207877645812,3,-7,-11,-27,26,15,7,4
1523207877645812,-6,-1,36,52,-4,-2,0,-4
1523207877646817,0,1,-4,-43,-4,-9,8,0
1523207877646817,1,3,-18,6,-17,-5,-5,0
1523207877668882,2,5,17,-4,0,2,-2,3
1523207877668882,1,7,-22,1,2,-3,-3,5
1523207877669875,-2,-9,-32,-7,2,-2,-32,-6
1523207877669875,-7,-8,3,8,2,-4,21,-1
1523207877690930,1,9,-19,-33,-6,2,10,1
1523207877690930,-5,-13,-67,-4,-3,-2,-19,-7
1523207877691932,-1,-4,15,33,-10,-5,2,-1
1523207877691932,-3,-4,31,-52,-10,-7,-10,-3
1523207877705969,-1,-2,11,33,3,-4,-22,-5
1523207877705969,4,9,3,-20,14,13,30,7
1523207877705969,1,-2,-8,9,2,4,-23,1
1523207877705969,-8,-7,3,13,0,-4,12,-10
1523207877728029,-3,0,-8,-21,-21,-9,35,7
1523207877728029,2,-1,-10,-18,1,-3,-18,-12
1523207877729031,1,-3,34,19,3,5,10,26
1523207877729031,6,6,-4,2,1,0,-29,-32
1523207877751090,10,7,-20,-28,-4,-1,-5,13
1523207877751090,-9,-26,18,29,-7,3,-43,101
1523207877752092,-16,2,-6,-16,1,-11,66,-100
1523207877752092,-1,1,4,0,2,-1,4,25
1523207877765132,-2,-5,-11,17,0,8,-22,20
1523207877765132,11,10,-22,-34,1,-12,1,0
1523207877766129,1,-2,18,-34,5,12,29,74
1523207877766129,0,-2,-16,89,1,0,-73,-76
1523207877788188,3,0,78,-64,-11,2,28,-6
1523207877788188,23,13,-4,9,-1,7,17,98
1523207877789191,-13,-22,3,7,5,2,-64,-83
1523207877789191,-32,-7,-60,-36,-2,-18,52,-42
1523207877811252,-4,-14,-7,28,0,-8,0,52
1523207877811252,9,-4,-51,-5,-4,12,-13,22
1523207877812253,35,13,50,8,3,7,-19,112
1523207877812253,-65,-19,-83,-37,-7,-12,-112,-36
1523207877825288,-40,-25,83,85,10,0,60,63
1523207877825288,-3,14,62,-13,1,-25,-13,-100
1523207877826290,10,12,-64,-18,-2,3,-106,-82
1523207877826290,44,-21,49,38,1,5,86,36
1523207877848360,21,5,-77,5,2,-2,-49,50
1523207877848360,-24,-25,-18,-35,-14,-5,-57,-40
1523207877849355,-10,-1,-25,28,4,3,119,20
1523207877849355,8,-15,40,-3,-2,-13,-63,99
1523207877871413,-27,9,-4,-32,2,-5,-41,-128
1523207877871413,39,10,-69,15,6,25,20,127
1523207877872413,-11,-6,45,36,-11,-5,3,-85
1523207877872413,20,33,-10,-37,-1,7,28,20
1523207877884444,17,9,-2,9,1,19,75,127
1523207877884444,-26,-29,-32,-34,-9,-7,48,-128
1523207877893468,25,23,-32,-56,-4,-8,-24,13
1523207877893468,-23,-5,84,79,6,4,95,23
1523207877908508,-11,-23,3,18,-1,4,-55,-34
1523207877908508,-31,-34,-18,-11,-9,-23,-10,-6
1523207877908508,-6,-11,6,-9,-3,-5,19,91
1523207877908508,34,22,-47,-32,3,10,-15,-55
1523207877931573,16,23,-43,-22,-2,5,-40,-18
1523207877931573,-12,5,91,31,1,-1,38,-41
1523207877932574,31,-4,-36,2,2,2,-13,46
1523207877932574,-30,-17,46,2,-2,4,-105,-10
1523207877945607,-14,-20,36,29,4,-20,55,-66
1523207877945607,8,17,-18,-6,-2,3,-63,7
1523207877946610,8,18,13,-7,0,-2,-41,6
1523207877946610,2,-14,-15,-13,-8,0,-18,24
1523207877967666,9,5,-47,-36,-6,-8,32,-2
1523207877967666,13,6,73,40,0,7,7,54
1523207877968667,-19,1,-11,0,2,-3,-21,-43
1523207877968667,33,20,-17,-21,4,8,23,74
1523207877990726,-10,3,52,19,0,-1,-4,-44
1523207877990726,-2,11,-70,-9,1,3,-15,15
1523207877991728,1,-7,81,52,-4,4,-1,-73
1523207877991728,-60,0,-21,-40,3,-27,35,49
1523207878013788,13,-6,-13,2,-3,4,4,35
1523207878013788,-14,-8,30,0,3,0,44,-43
1523207878014800,-2,0,-43,-9,-8,-5,-12,21
