timestamp,x,y,z
1523183200566215,-0.065918,-0.630859,0.76123
1523183200581248,-0.0664063,-0.637207,0.754883
1523183200603312,-0.0756836,-0.629395,0.76709
1523183200626367,-0.081543,-0.641602,0.754395
1523183200641408,-0.09375,-0.646973,0.768555
1523183200663466,-0.0874023,-0.651855,0.772461
1523183200686528,-0.0908203,-0.639648,0.777344
1523183200700570,-0.0825195,-0.641113,0.774902
1523183200723627,-0.0727539,-0.630371,0.78125
1523183200746695,-0.0742188,-0.621094,0.761719
1523183200760725,-0.0742188,-0.636719,0.771973
1523183200783797,-0.065918,-0.62793,0.769531
1523183200805850,-0.0683594,-0.625488,0.763184
1523183200820885,-0.0727539,-0.655273,0.753418
1523183200843941,-0.0742188,-0.648926,0.760742
1523183200866506,-0.0649414,-0.643555,0.758789
1523183200881042,-0.0571289,-0.634277,0.751953
1523183200904100,-0.0615234,-0.625488,0.762695
1523183200926660,-0.0859375,-0.624512,0.760742
1523183200940699,-0.103516,-0.649902,0.779297
1523183200963759,-0.12793,-0.660156,0.785156
1523183200986319,-0.104492,-0.658203,0.791016
1523183201000859,-0.0893555,-0.641602,0.782227
1523183201023919,-0.078125,-0.633301,0.770996
1523183201046478,-0.0698242,-0.612305,0.762207
1523183201067536,-0.0576172,-0.614746,0.768066
1523183201084079,-0.0566406,-0.625488,0.769531
1523183201106676,-0.0732422,-0.637207,0.756836
1523183201127931,-0.0742188,-0.628418,0.754395
1523183201144239,-0.0639648,-0.633301,0.749512
1523183201166829,-0.0751953,-0.638184,0.756348
1523183201187353,-0.0727539,-0.629395,0.764648
1523183201203897,-0.0737305,-0.635742,0.777832
1523183201226458,-0.0771484,-0.643555,0.762207
1523183201247513,-0.0805664,-0.646484,0.747559
1523183201264058,-0.0727539,-0.667969,0.749512
1523183201286620,-0.0981445,-0.648438,0.75293
1523183201315195,-0.090332,-0.646973,0.766602
1523183201324219,-0.0795898,-0.636719,0.77832
1523183201346777,-0.078125,-0.618652,0.765137
1523183201367836,-0.0644531,-0.626953,0.763672
1523183201383876,-0.0512695,-0.629395,0.776855
1523183201406438,-0.0537109,-0.621094,0.765137
1523183201427728,-0.0766602,-0.640625,0.765625
1523183201444036,-0.0869141,-0.645996,0.771484
1523183201466600,-0.102539,-0.661621,0.749023
1523183201489157,-0.100586,-0.646484,0.76123
1523183201504196,-0.0854492,-0.646484,0.765625
1523183201526342,-0.0712891,-0.635254,0.768555
1523183201548905,-0.0517578,-0.628418,0.769531
1523183201563942,-0.0566406,-0.631836,0.76416
1523183201592557,-0.0546875,-0.636719,0.765625
1523183201609061,-0.0585938,-0.639648,0.758789
1523183201623604,-0.0688477,-0.647949,0.764648
1523183201646662,-0.0927734,-0.653809,0.76709
1523183201669221,-0.0957031,-0.646973,0.765137
1523183201683259,-0.100098,-0.639648,0.766602
1523183201706322,-0.0957031,-0.645508,0.760742
1523183201728879,-0.0991211,-0.647461,0.768555
1523183201743420,-0.0869141,-0.640625,0.774902
1523183201766480,-0.0732422,-0.630859,0.773438
1523183201789040,-0.0415039,-0.635254,0.771973
1523183201803578,-0.050293,-0.624512,0.749512
1523183201826639,-0.0400391,-0.621582,0.738281
1523183201849202,-0.0410156,-0.638672,0.731445
1523183201870255,-0.0356445,-0.643066,0.742676
1523183201886298,-0.081543,-0.646484,0.754395
1523183201908858,-0.106445,-0.638184,0.750977
1523183201923398,-0.0712891,-0.662109,0.786133
1523183201946458,-0.132813,-0.649902,0.791016
1523183201969019,-0.105957,-0.677246,0.77832
1523183201990075,-0.113281,-0.646973,0.777832
1523183202006621,-0.0664063,-0.647461,0.774414
1523183202029178,-0.0610352,-0.641602,0.768066
1523183202050236,-0.065918,-0.641113,0.751953
1523183202066277,-0.0571289,-0.634277,0.752441
1523183202088837,-0.0693359,-0.628906,0.746094
1523183202109893,-0.0532227,-0.645996,0.755859
1523183202126438,-0.0737305,-0.635742,0.754395
1523183202148997,-0.0727539,-0.644531,0.744141
1523183202170052,-0.0717773,-0.651367,0.749023
