timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
50823711625,9,-2,3,46,9,-3,27,18
50823711625,11,0,-2,0,2,3,-6,-14
50823712344,-1,2,0,1,-2,-1,-19,-3
50823712344,-13,-5,-6,-25,-5,-1,8,25
50823713141,0,-1,-7,-16,0,-4,-17,-8
50823713141,14,3,2,24,-3,-4,-6,-18
50823714004,-28,-5,2,14,1,1,14,52
50823714004,-3,-4,-3,-3,-3,-1,-6,-43
50823725311,4,1,1,-13,-6,-1,-1,-7
50823725311,2,2,-2,-7,3,3,4,-16
50823734503,14,3,-1,-4,0,3,40,16
50823734503,10,-2,-2,7,0,-3,7,11
50823739576,-29,-4,-2,-11,0,-2,-4,-21
50823739576,13,-1,-3,-1,-5,-3,41,5
50823754609,1,-4,2,12,2,-1,4,39
50823754609,-6,-3,1,3,1,-1,-10,7
50823763967,9,1,0,1,-2,2,0,-28
50823763967,7,-2,-2,-15,1,0,-9,52
50823769605,-46,-3,-5,-20,-7,-5,-25,-56
50823769605,5,2,5,26,4,0,1,2
50823785398,5,-1,2,3,3,5,58,44
50823785398,-3,-2,-2,9,3,-2,-8,-2
50823793341,17,0,-1,-5,-6,1,11,-19
50823793341,12,4,2,-9,11,5,-41,-17
50823832855,0,-2,-4,-3,-5,-4,21,46
50823832855,-10,-1,-2,-4,2,-2,11,-8
50823833661,9,-1,-5,2,-4,-2,-17,0
50823833661,15,1,-1,-3,-2,0,8,39
50823834469,-28,-4,0,5,0,-1,-8,-99
50823834469,4,-1,-2,-3,1,-2,-1,9
50823836954,11,0,-4,2,-1,-8,-26,19
50823836954,17,3,-3,-25,-8,3,14,0
50823845245,-28,-4,-4,11,7,4,-3,-18
50823845245,-9,-6,0,3,-5,0,21,7
50823851982,-5,-2,0,11,7,-1,7,-11
50823851982,7,-1,-6,4,-7,-5,-17,4
50823859549,22,5,3,-11,8,4,11,25
50823859549,-5,-3,-11,-18,-7,-7,-4,-12
50823874437,5,0,3,0,-3,2,23,3
50823874437,-17,-4,0,4,1,-5,-14,6
50823882709,3,2,1,-2,-5,-3,-45,7
50823882709,3,0,0,1,0,4,14,1
50823889588,3,1,-2,-36,3,3,-27,30
50823889588,-3,-3,-6,30,10,-4,22,-37
50823905211,15,1,2,20,-17,2,25,23
50823905211,-4,-2,1,0,18,7,-8,31
50823912096,-26,-4,1,-9,-17,-3,12,-46
50823912096,-7,0,3,-27,-14,3,4,39
50823919590,14,3,0,0,26,-3,-6,-29
50823919590,22,-4,5,43,1,-6,-19,27
50823934592,-12,-1,0,-4,-7,-2,-18,-25
50823934592,-16,-2,3,-11,3,2,0,-9
50823942774,7,2,4,7,-5,0,22,20
50823942774,7,2,-4,-24,-10,0,7,-28
50823949501,-1,-1,-5,14,8,-5,-23,-23
50823949501,-8,-8,-8,18,-3,-3,18,-19
50823965306,-24,-2,-3,-9,-5,-2,6,-6
50823965306,0,-5,-6,4,-8,-10,-34,-17
50823972029,10,3,4,-8,-10,5,76,31
50823972029,13,3,0,-6,16,6,1,40
50823979505,2,-6,-7,-12,-3,0,-3,10
50823979505,-24,1,1,4,-26,-8,-9,-60
50823994456,8,3,2,-6,25,0,-1,-11
50823994456,-9,-5,-1,2,-13,-2,-3,0
50824002383,7,-2,4,19,1,-7,-15,-11
50824002383,23,6,5,-4,10,19,53,36
50824010860,-25,-3,-2,7,5,1,-2,-10
50824010860,-36,-5,2,-5,-2,-2,-10,1
50824025305,7,-1,-12,-30,-9,-6,-20,37
50824025305,12,4,-1,-16,-5,-6,-3,-4
50824032081,-6,-8,1,42,-1,1,2,-9
50824032081,17,3,-2,-13,10,0,16,-13
50824039600,-4,-1,-2,-6,-7,0,14,-28
50824039600,-2,0,16,74,9,-3,-36,10
50824054530,3,-4,-16,-29,-7,9,-40,11
50824054530,7,1,3,5,-1,-1,6,-21
50824062641,15,-1,-2,-26,-6,-1,-11,26
50824062641,-6,3,-1,-22,9,0,2,-49
50824069484,14,-3,5,20,-7,-4,-2,17
50824069484,-13,-8,-12,-3,-9,-9,-28,-38
50824085232,4,-2,1,-6,-2,4,49,28
50824085232,1,2,-9,-28,13,2,13,12
50824092022,11,-6,1,24,-4,-8,-2,-1
50824092022,17,8,2,-23,-6,6,7,29
50824099544,-5,-3,-1,24,0,-1,-16,-15
50824099544,-11,-3,3,0,1,3,3,14
50824114369,2,6,-1,-19,0,2,-9,0
50824114369,6,2,1,19,6,-7,-9,-5
50824122675,-2,-3,-2,-4,-6,-7,-10,-34
50824122675,-32,-5,-2,-17,-6,-2,-73,-23
50824137098,1,-2,-3,-7,-16,6,48,35
50824137098,11,0,5,15,20,5,15,-5
50824145962,2,3,4,5,1,3,-7,26
50824145962,13,-6,-10,-16,-6,-9,-5,20
50824152054,-31,-2,0,-16,-5,-10,-4,-31
50824152054,4,1,6,12,-12,0,-10,-9
50824168362,0,-3,-8,-2,12,3,5,19
50824168362,1,-4,-4,-1,1,-3,11,14
50824174480,-14,-3,0,8,7,-3,-10,-15
50824174480,0,0,0,-3,-5,-2,-65,-39
50824183394,-9,1,0,-1,-2,5,16,-8
50824183394,3,2,0,-6,-7,0,3,19
50824196936,17,1,-5,-6,4,-1,4,17
50824196936,-15,-5,-4,2,-5,-5,-12,-35
50824205866,-1,2,0,-12,-9,-1,2,30
50824205866,-18,-3,0,5,1,-1,3,-51
50824211923,-7,1,1,-13,-7,-2,-2,-3
50824211923,-19,-3,1,37,19,3,23,-1
50824228372,16,1,-2,-47,-5,0,-39,-27
50824228372,4,2,-7,-12,-6,1,64,11
50824234415,-14,-7,2,26,9,-4,-8,-1
50824234415,6,-1,-1,-8,-4,-5,1,13
50824243365,-8,0,2,16,-4,0,53,-2
50824243365,19,2,5,18,14,1,-1,2
50824256932,-1,-2,-7,-23,-29,-2,-2,1
50824256932,-18,0,-1,-5,21,19,4,0
50824265858,-1,1,3,2,6,-4,-22,-18
50824265858,4,-2,0,14,-7,0,-4,15
50824272073,13,1,0,-10,5,-5,-3,29
50824272073,0,-3,0,-3,-14,-10,-19,14
50824288422,-2,-6,-2,39,7,2,-10,-70
50824288422,-2,1,4,1,4,2,18,50
50824294431,16,5,4,-1,-6,-1,-12,-15
50824294431,-5,-1,-6,-55,-14,-3,54,-22
50824303430,-2,0,2,7,-2,-3,-23,-11
50824303430,11,-2,4,39,11,5,7,-3
50824317045,-18,-1,-1,-4,7,2,6,8
50824317045,-4,-4,-2,5,-5,-2,-6,-13
