timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523055320757051,-8,-8,-7,-14,0,0,23,0
1523055320757051,1,5,1,15,17,1,-8,7
1523055320757542,-1,0,-2,-11,7,-3,-10,-2
1523055320757542,6,6,5,24,7,2,1,-4
1523055320758543,-3,-6,-1,-20,-17,-3,-4,-3
1523055320758543,-1,2,1,3,-4,-3,6,1
1523055320762045,-3,-16,-5,-7,-1,1,-2,-1
1523055320762045,-4,4,-2,0,1,-2,-3,-2
1523055320768060,4,-1,2,8,2,0,1,-1
1523055320768060,1,3,-4,-22,-4,-1,-2,-2
1523055320778087,1,6,-2,3,-11,-3,2,1
1523055320778087,-13,-16,-2,-5,-10,-2,3,0
1523055320785106,12,6,2,27,3,-3,1,-2
1523055320785106,-4,-9,-2,-6,3,4,-1,-3
1523055320799143,-1,-2,-3,-6,1,-1,16,4
1523055320799143,1,-4,-1,-14,-5,-5,-44,-3
1523055320807166,-2,1,-4,-2,1,1,9,-2
1523055320807166,1,-2,2,6,0,-1,-1,8
1523055320813180,1,12,-1,7,3,1,-2,-6
1523055320813180,-4,-5,-5,-5,-1,-1,16,-1
1523055320828221,-4,-2,2,-1,3,1,-12,-4
1523055320828221,-1,-1,0,-7,-10,-4,7,-7
1523055320875345,-3,9,2,-1,-1,0,-1,3
1523055320875345,4,9,2,-1,-2,2,3,2
1523055320875847,-4,-4,-3,-2,-2,-1,-3,0
1523055320875847,-3,1,0,-3,1,0,1,-4
1523055320876883,-4,-1,-2,1,1,0,0,-2
1523055320876883,-2,-11,0,-1,-5,-4,-3,2
1523055320877353,1,11,2,-2,-3,-1,9,0
1523055320877353,-1,2,-1,-1,-1,-2,-7,9
1523055320888382,0,-7,-4,0,1,5,8,-10
1523055320888382,-2,-2,-3,-2,1,-2,-2,-4
1523055320895902,-1,-2,-2,-3,-1,-6,0,-2
1523055320895902,-2,-10,-3,-2,0,-4,-10,0
1523055320904423,3,7,0,0,-3,0,1,2
1523055320904423,-7,-6,-3,-2,2,0,-1,-12
1523055320919023,-4,-7,-1,0,-1,-1,-1,3
1523055320919023,3,9,3,4,0,0,7,-4
1523055320925481,1,-7,-5,-6,-2,-6,-10,3
1523055320925481,2,2,-1,0,0,1,2,2
1523055320932999,-14,-6,-2,0,0,1,-4,-2
1523055320932999,-4,-1,-1,0,0,2,7,-4
1523055320948039,5,3,2,-1,-1,-1,1,4
1523055320948039,0,-1,-5,0,-3,-1,0,-2
1523055320955559,2,0,0,0,0,-3,-7,1
1523055320955559,0,2,0,-2,-2,-2,4,3
1523055320964584,-1,-7,0,4,1,3,-1,-9
1523055320964584,-2,9,3,0,-2,-1,13,-3
1523055320978120,5,1,-2,-2,1,-2,-28,-5
1523055320978120,-6,1,-1,0,-5,-5,7,7
1523055320987144,-8,-11,-2,2,-2,-3,4,0
1523055320987144,-1,-4,0,-1,3,3,-10,-3
1523055320993196,-3,-7,-3,1,-2,0,2,-3
1523055320993196,1,-1,-2,-3,-2,-3,9,-7
1523055321008199,2,7,-1,-1,2,-3,-26,1
