timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523146905265499,-18,-21,-13,-8,-5,-2,0,4
1523146905265499,-16,-41,38,8,9,7,0,-42
1523146905281040,40,-52,-48,-13,-6,-3,-1,77
1523146905281040,-87,40,13,8,4,-2,-7,-17
1523146905282044,30,-13,-17,-2,-6,-4,0,-26
1523146905282044,-22,-28,-4,-10,-5,-3,-6,27
1523146905305106,15,-32,-20,27,17,14,14,-13
1523146905305106,-2,-16,-27,-11,-3,-3,-1,-27
1523146905307110,-9,23,-4,6,0,-2,1,27
1523146905307110,19,-1,-4,-10,-6,-6,-11,76
1523146905312124,-5,28,27,3,9,4,4,-40
1523146905312124,13,-4,-14,4,-7,1,5,33
1523146905320150,18,38,4,10,18,3,5,27
1523146905320150,-20,-17,4,-18,-31,-8,-6,-31
1523146905343206,-4,12,1,-2,4,0,-2,-5
1523146905343206,10,-8,5,-5,10,-3,-3,0
1523146905344711,-8,-11,7,4,1,-3,-2,-3
1523146905344711,1,7,1,-9,-16,-3,-1,-7
1523146905345713,-4,-3,15,1,1,1,0,3
1523146905345713,4,27,7,4,11,4,2,-26
1523146905374792,-7,-15,4,12,10,6,8,-1
1523146905374792,10,27,-2,-11,-12,-3,0,-1
1523146905375793,13,8,2,-4,12,2,7,-3
1523146905375793,18,-18,-4,9,23,-21,-9,-14
1523146905381812,-17,15,5,-7,-54,-5,-5,-28
1523146905381812,-1,6,6,-5,24,14,0,5
1523146905382315,13,18,-8,8,1,-2,9,6
1523146905382315,-28,-15,5,17,-5,-4,-2,-13
1523146905385822,24,1,-7,-1,-17,3,1,21
1523146905385822,6,5,4,-7,16,1,2,-11
1523146905401362,-9,2,6,-25,-9,-5,-2,-5
1523146905401362,-5,-7,-13,14,3,0,0,-6
1523146905401865,8,12,10,-6,1,-9,-5,-2
1523146905401865,1,-3,-2,0,-20,-2,0,-11
1523146905416406,-6,5,8,7,26,7,4,-8
1523146905416406,13,-4,-1,-5,-35,-3,1,12
1523146905416902,5,5,-6,1,8,1,-1,6
1523146905416902,1,17,1,-2,2,1,-2,-6
1523146905431944,-20,-31,-3,5,7,2,-1,-1
1523146905431944,-25,-1,4,-4,6,-8,-9,-7
1523146905437982,2,1,3,12,-6,3,14,24
1523146905437982,10,-10,-6,-4,-1,10,3,-7
1523146905454509,-14,12,4,4,6,-6,-5,-51
1523146905454509,36,46,-16,-3,-3,-3,3,68
1523146905460664,-4,-23,-7,-8,-8,0,-8,-6
1523146905460664,-18,-14,6,-2,6,-1,-1,-6
1523146905476563,6,19,6,4,6,-7,1,-8
1523146905476563,-6,-21,-10,1,-7,0,0,-21
1523146905477065,-8,20,13,-4,-10,-2,-6,-10
1523146905477065,16,11,-8,8,22,3,4,7
1523146905492104,-9,-15,-7,-2,-26,-9,-8,-5
1523146905492104,0,-1,-1,-19,11,7,4,-2
1523146905498254,1,10,2,11,-7,-5,-2,4
1523146905498254,-7,-7,7,-9,-8,-1,0,-11
1523146905514666,1,-5,-2,7,4,-1,0,14
1523146905514666,-6,-10,4,2,6,2,-1,-4
1523146905520682,4,3,2,-2,-3,0,0,-1
1523146905520682,2,-2,6,-3,2,5,2,-1
1523146905536221,5,13,-8,-10,-19,-2,-2,8
1523146905536221,0,0,2,2,-1,-4,-1,-3
1523146905537225,-18,-13,-12,-9,3,-1,-6,-18
1523146905537225,0,-1,-1,4,-11,-1,1,-5
1523146905552281,3,10,8,3,7,0,2,14
1523146905552281,-10,-25,-10,6,-1,4,0,-15
1523146905558568,-2,-11,2,-8,0,-3,-4,0
1523146905558568,-20,10,-21,-13,-17,-5,-5,-9
1523146905573319,3,-20,1,3,12,-3,2,15
1523146905573319,-13,-8,8,-1,-6,-3,-4,-11
1523146905581138,17,7,-2,5,13,5,4,-1
1523146905581138,-30,-19,-17,-17,-6,4,2,30
1523146905596387,8,-4,17,18,-18,-7,-9,-14
1523146905596387,14,9,-6,-15,-7,-2,1,2
1523146905596883,-19,-1,-4,-3,-2,0,-2,-7
1523146905596883,14,7,14,-2,-4,-2,0,-6
1523146905611926,0,17,1,-5,5,3,1,5
1523146905611926,-6,0,-1,9,-1,-3,-1,0
1523146905617940,-35,-24,16,1,-8,-5,-7,-16
1523146905617940,26,32,6,3,6,4,3,-4
1523146905633483,-1,2,4,-1,4,0,-1,-3
1523146905633483,-12,29,-5,0,6,-3,-1,-14
1523146905640793,0,-43,5,-8,-5,-3,-2,-5
1523146905640793,-5,-17,-15,9,0,1,4,15
1523146905656540,19,14,2,-5,1,-3,-7,-17
1523146905656540,63,29,-4,2,-3,0,0,35
1523146905657045,45,54,-6,2,7,11,14,34
1523146905657045,6,4,8,1,-4,-5,-4,0
1523146905679105,-39,-33,-32,4,1,-2,-1,19
1523146905679105,19,-3,9,-7,-4,-2,3,19
