timestamp,x,y,z
1523067035696064,0.17627,-0.75,0.680176
1523067035711105,0.168945,-0.744629,0.669434
1523067035734666,0.185547,-0.734375,0.660645
1523067035756222,0.182129,-0.740234,0.658691
1523067035771268,0.187988,-0.749023,0.664063
1523067035794835,0.1875,-0.740723,0.658203
1523067035816400,0.17041,-0.740723,0.656738
1523067035872044,0.161621,-0.734375,0.652344
1523067035874041,0.178223,-0.723145,0.650879
1523067035875042,0.165039,-0.722168,0.654297
1523067035887583,0.156738,-0.727051,0.672852
1523067035906132,0.140625,-0.725098,0.657227
1523067035922673,0.123535,-0.72168,0.641113
1523067035947738,0.130859,-0.71875,0.652344
1523067035973804,0.18457,-0.747559,0.683594
1523067035985837,0.183105,-0.74707,0.70752
1523067036004384,0.15332,-0.738281,0.689453
1523067036026945,0.167969,-0.75293,0.678223
1523067036040989,0.185547,-0.748047,0.676758
1523067036063590,0.1875,-0.750488,0.676758
1523067036086102,0.178223,-0.765625,0.688965
1523067036101150,0.173828,-0.794434,0.675293
1523067036123703,0.12207,-0.707031,0.730957
1523067036146263,0.430664,-0.564941,0.558105
1523067036161303,0.125977,-0.696289,0.856445
1523067036183406,0.0913086,-0.752441,0.705566
1523067036205969,0.101074,-0.680176,0.722168
1523067036220965,0.134766,-0.740723,0.693359
1523067036245028,0.147461,-0.694824,0.678223
1523067036266132,0.191895,-0.668457,0.692383
1523067036281135,0.230957,-0.689453,0.679199
1523067036303681,0.217773,-0.693359,0.684082
1523067036326245,0.1875,-0.688477,0.679199
1523067036340816,0.158691,-0.685547,0.696777
1523067036363381,0.149902,-0.692383,0.662598
1523067036386003,0.189453,-0.740723,0.692383
1523067036401044,0.187012,-0.743164,0.702148
1523067036426222,0.164551,-0.694336,0.688477
1523067036445807,0.177246,-0.663574,0.684082
1523067036460929,0.146973,-0.674805,0.657227
1523067036483477,0.154785,-0.687988,0.674805
1523067036506041,0.170898,-0.714355,0.695313
1523067036521082,0.175293,-0.720215,0.703613
1523067036543646,0.210938,-0.739746,0.711426
1523067036566202,0.163574,-0.771973,0.702148
1523067036581238,0.116211,-0.724609,0.678223
1523067036603266,0.101074,-0.563965,0.685059
1523067036625861,0.102539,-0.549316,0.714844
1523067036640901,0.246582,-0.668945,0.648926
1523067036663461,0.185547,-0.800293,0.869629
1523067036685985,0.397461,-0.670898,0.899902
1523067036701023,0.0209961,-0.669434,0.842285
1523067036723619,0.0693359,-0.724609,0.704102
1523067036746142,0.00292969,-0.506836,0.660156
1523067036761182,0.145996,-0.604492,0.708008
1523067036783244,0.291016,-0.850586,0.762207
1523067036805799,0.227051,-0.733887,0.728027
1523067036820841,0.131836,-0.611816,0.734863
1523067036843408,0.21875,-0.72998,0.691895
1523067036865963,0.191406,-0.655762,0.693359
1523067036881003,0.148438,-0.595215,0.687012
1523067036903562,0.166016,-0.629883,0.693848
1523067036926125,0.159668,-0.671387,0.699707
1523067036941199,0.139648,-0.671875,0.688965
1523067036963721,0.144531,-0.674316,0.696777
1523067036985783,0.151855,-0.669922,0.700195
1523067037003828,0.172852,-0.692871,0.728027
1523067037023382,0.164551,-0.69873,0.727539
1523067037045987,0.128906,-0.666016,0.722168
1523067037063993,0.152344,-0.666016,0.753906
1523067037085045,0.203125,-0.699707,0.76709
1523067037106149,0.181641,-0.57373,0.734375
1523067037124157,0.131836,-0.574219,0.748047
1523067037144705,0.0800781,-0.655273,0.766602
1523067037166296,0.185547,-0.80127,0.653809
1523067037183807,0.290527,-0.863281,0.941406
1523067037204864,0.027832,-0.638184,0.781738
1523067037225927,0.110352,-0.631348,0.760254
1523067037243968,0.20166,-0.632324,0.67627
1523067037265022,0.197754,-0.578613,0.678223
1523067037286079,0.244141,-0.606934,0.666016
1523067037304311,0.215332,-0.619141,0.676758
1523067037326773,0.211426,-0.639648,0.677734
1523067037353806,0.214355,-0.716309,0.703125
1523067037363800,0.20166,-0.678223,0.728027
1523067037384959,0.155273,-0.664063,0.72168
1523067037406019,0.169922,-0.692871,0.743652
1523067037424066,0.133301,-0.70459,0.720703
1523067037446622,0.138672,-0.641113,0.712891
