timestamp,x,y,z
1523144914692345,-2.9375,2.125,-2.1875
1523144914713398,-0.75,2.625,-4.9375
1523144914729941,-2,1.9375,-6.875
1523144914752502,-0.75,1.875,-8.75
1523144914773557,-0.25,1.9375,-9.625
1523144914790101,-1,2.1875,-8.5625
1523144914812661,0.375,3.375,-6.4375
1523144914833717,3,2.5,-4.9375
1523144914850262,-3.5,-2.125,-6.4375
1523144914855781,2.5,-4.625,-3.125
1523144914877834,7.8125,-2,1.1875
1523144914900395,-2.3125,-3.0625,0.4375
1523144914915438,-2.875,-2,-0.1875
1523144914938002,4.875,-0.4375,2
1523144914960556,1.6875,-1.1875,1.8125
1523144914975595,-1.9375,-1.625,0.9375
1523144914998155,-0.5625,-1.0625,0.3125
1523144915020218,-3.375,-1.25,4.25
1523144915035255,-3.5625,-0.25,5.8125
1523144915057814,0,-2.125,0.125
1523144915080376,-12.375,-6.6875,9.625
1523144915095414,14.875,-6.4375,6
1523144915117973,18.0625,-0.8125,6.4375
1523144915140535,-4.125,-4.4375,3.125
1523144915155575,-2.1875,-1.625,0.875
1523144915178134,2.375,-0.0625,-2.25
1523144915200694,-0.4375,0.8125,-4.875
1523144915215234,0.5625,0.6875,-5.1875
1523144915237792,1.75,1.375,-6.375
1523144915260352,4.25,3.3125,-7.125
1523144915276896,1.8125,2.75,-6.25
1523144915297951,-6.3125,-2.9375,-6.9375
1523144915329537,2.3125,-5,-4.25
1523144915335555,10.6875,-2.0625,0.3125
1523144915365633,-0.75,-2.875,-0.3125
1523144915380675,-2,-3,-1
1523144915395212,5,-1.1875,0.625
1523144915417772,0.6875,-1.0625,0.8125
1523144915440331,-1.25,-1,1.1875
1523144915462892,1.4375,0.375,0.5
1523144915477934,-0.9375,0.4375,-1
1523144915500491,-4.5,-0.4375,-0.25
1523144915517039,-3.375,0.4375,3
1523144915538093,0.5625,3.375,1.5625
1523144915560651,4.75,-1.5,-3.75
1523144915576695,-11.25,-3.8125,2.8125
1523144915597754,14,-1.9375,3.9375
1523144915620343,9.125,-2.1875,1.5
1523144915637358,-1.9375,-4.6875,1.125
1523144915657911,6.5,-3.3125,-0.3125
1523144915680470,4.4375,-3.875,-2.5
1523144915697016,1.9375,-4.125,-3.6875
1523144915718070,6.5625,-1.625,-4.0625
1523144915740630,5.8125,1.0625,-3.75
1523144915756672,2.1875,3.5625,-1.75
1523144915777738,-0.5625,4.3125,-0.9375
1523144915800289,-7.4375,-0.3125,-0.8125
1523144915816833,-3,-3.6875,-0.3125
1523144915837891,7.4375,-0.0625,5.5
1523144915860450,-2.125,0.0625,6.5
1523144915878498,-7.0625,-0.0625,3.8125
1523144915898050,-0.125,-0.125,3.125
1523144915920610,-0.4375,-0.125,3.875
1523144915938156,-3.9375,0.6875,1.6875
1523144915957708,-1.5,1.9375,-0.625
1523144915980267,-0.25,2.0625,-1.6875
1523144915998316,-3.25,2,-3.375
1523144916017869,-4.375,1.0625,-3.375
1523144916040429,-2.875,0.25,-0.4375
1523144916058477,3.125,0,0.875
1523144916078029,3.625,2.9375,-2.8125
1523144916100590,0.3125,-6.0625,-0.375
1523144916118638,-2,-6.375,0.6875
1523144916137689,18.75,-1.5,3.875
1523144916160247,2.8125,-4.25,0.75
1523144916178296,-2.0625,-2.75,1.3125
1523144916200860,4.4375,-2.5,0.5625
1523144916220408,1.625,-2.6875,-1.25
1523144916238455,4.375,-1.625,-1.6875
1523144916259513,10.1875,0.4375,-0.75
1523144916280567,5.625,4.4375,-0.9375
