timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523150141994307,-3,-4,3,-1,-2,0,0,0
1523150141994307,-1,-1,13,-2,-1,0,-1,-1
1523150141995308,-1,1,-7,0,-4,-3,-2,-1
1523150141995308,-1,-3,-6,-4,-1,-2,0,-1
1523150142007341,0,-1,12,1,2,2,2,-1
1523150142007341,0,1,-1,2,0,-2,-2,-1
1523150142016877,-2,-1,-6,-2,0,-2,-1,-2
1523150142016877,-1,-2,2,-1,-3,-2,-1,-1
1523150142030987,-1,-1,-6,1,0,-4,-3,-3
1523150142030987,-3,-4,-16,-3,-2,-1,2,-1
1523150142032988,-1,-1,15,-2,-2,-2,-2,-1
1523150142032988,-2,-1,-3,0,1,-1,-1,0
1523150142054043,0,1,4,-1,0,-1,-1,-1
1523150142054043,0,-2,-6,2,1,1,-1,0
1523150142055046,-3,0,-9,-1,-2,-3,-1,-1
1523150142055046,0,-2,10,0,-2,0,-1,-2
1523150142067080,-2,-2,-11,-4,-3,-1,-1,0
1523150142067080,-1,-1,1,1,-1,-4,0,-1
1523150142076103,0,-1,2,-3,-1,-1,-2,-1
1523150142076103,-1,-1,-2,1,1,0,-1,-1
1523150142091147,-1,-2,9,-2,-2,-1,-1,0
1523150142091147,-1,0,7,1,0,1,0,0
1523150142093149,-2,-2,-5,-5,-4,-4,-1,-2
1523150142093149,0,-1,-10,-1,2,0,-2,-3
1523150142121733,0,3,8,1,0,-1,0,1
1523150142121733,-1,-3,-2,-2,1,2,0,1
1523150142123240,2,-1,-12,0,0,0,0,-1
1523150142123240,-1,1,-5,-2,-4,-2,-2,-2
1523150142127749,0,-2,-2,-3,-3,-2,-1,-1
1523150142127749,-1,-1,-2,0,-2,0,-2,-2
1523150142136874,-1,0,2,0,1,3,-1,0
1523150142136874,-2,-3,1,-2,0,-2,0,0
1523150142151913,1,-1,2,-6,-2,-1,-2,-1
1523150142151913,-1,1,2,0,-2,-2,0,1
1523150142152916,-2,-4,-1,-1,-2,-1,-1,-3
1523150142152916,-2,-1,5,0,-1,-2,0,0
1523150142173971,1,-3,-5,-2,2,3,2,1
1523150142173971,-1,1,-2,-3,-2,-2,-1,-2
1523150142175975,-1,-2,-5,-1,-1,0,-1,-2
1523150142175975,-1,-1,15,1,1,-1,1,0
1523150142188008,-1,-2,-9,15,-1,0,-2,-1
1523150142188008,-1,0,-6,-4,-3,-1,-1,-1
1523150142197033,-2,-3,2,4,0,-3,-2,0
1523150142197033,4,8,1,2,-3,-3,-2,-2
1523150142211072,-7,-1,-7,9,5,2,1,0
1523150142211072,3,0,-20,-10,-3,1,0,-1
1523150142213582,-3,-2,7,-5,-3,-4,-3,-2
1523150142213582,-3,1,-4,13,-2,-1,-3,-2
1523150142233661,1,-3,3,-7,0,-1,-1,-2
1523150142233661,-1,0,13,13,-1,-1,-2,0
1523150142235664,3,2,17,-2,1,0,1,0
1523150142235664,0,-3,-14,-12,-4,-1,-2,-3
1523150142256726,-11,-14,-11,4,-4,-4,-2,-5
1523150142256726,-3,0,10,4,0,-1,0,-2
1523150142257723,-2,-3,-13,-28,0,2,3,1
1523150142257723,0,-1,10,-2,0,3,0,0
1523150142271763,0,1,-2,4,-3,-4,-2,0
1523150142271763,-5,-6,-29,-43,-3,-3,-1,-1
1523150142272766,3,6,-29,9,-2,-1,-1,-2
1523150142272766,-5,-5,30,1,2,1,3,1
1523150142293820,2,4,19,-5,0,-1,-1,1
1523150142293820,-2,-1,6,21,-3,-3,-3,-2
1523150142295826,-1,-2,-18,-31,-6,-5,-5,-2
1523150142295826,-1,-1,-12,-6,2,1,0,1
1523150142316386,-1,-4,-19,3,1,2,0,0
1523150142316386,0,0,23,13,3,0,1,0
1523150142318391,-2,2,9,6,-2,-1,-2,-1
1523150142318391,-2,-4,-6,1,-3,-6,-2,-1
1523150142330988,0,-1,-3,-13,-5,-3,-3,-2
1523150142330988,0,0,-2,0,-1,-1,2,1
1523150142332994,0,-2,3,18,-1,1,0,0
1523150142332994,-1,-2,1,-16,-2,1,-1,-2
1523150142354050,3,2,-14,-16,-2,-2,-2,-2
1523150142354050,-1,-2,-2,-3,1,2,0,0
1523150142355055,-2,-2,12,21,0,0,1,-2
1523150142355055,-1,-1,-4,14,-2,-2,-1,-1
1523150142376110,1,2,-38,-14,-1,-1,-1,-2
1523150142376110,-3,-3,78,-6,1,-2,-1,-1
1523150142378114,0,-2,-17,20,-2,3,1,2
1523150142378114,0,3,-4,-5,1,2,-1,0
1523150142399168,-3,-1,-16,-2,-6,-4,-4,-3
1523150142399168,0,1,-19,15,-5,-7,-5,-1
1523150142400170,-1,-1,1,-7,2,-3,-1,0
1523150142400170,0,0,17,21,8,6,3,2
1523150142414219,1,2,1,11,5,4,3,3
1523150142414219,0,0,-2,45,2,2,1,-1
1523150142415723,-3,-6,-17,-93,-16,-7,-5,-5
1523150142415723,-2,-1,-19,-3,-8,-10,-5,-4
1523150142436826,0,0,20,-1,8,6,3,1
1523150142436826,-1,-2,-11,-1,3,3,0,0
1523150142437830,-1,2,6,23,2,-1,1,0
1523150142437830,0,-1,-5,-8,-4,-4,-3,-3
1523150142450864,-1,-1,10,-5,-5,-5,-3,-3
1523150142450864,1,0,-7,-13,2,-1,0,0
1523150142457883,0,-1,-1,22,4,1,1,1
1523150142457883,-2,-1,-4,-12,-1,-2,-2,-1
1523150142473925,-1,0,25,8,-5,-4,-2,-1
1523150142473925,-3,1,-19,-8,-5,-5,-1,-1
1523150142475929,0,0,6,1,8,4,2,1
1523150142475929,1,-2,-28,10,0,6,3,3
1523150142495988,-1,3,42,-10,-14,-1,-1,-3
1523150142495988,-1,-4,-19,-1,9,5,-1,-2
1523150142497996,-1,1,5,-4,3,-3,-1,-2
1523150142497996,-2,-9,-43,-82,-19,-11,-5,-5
1523150142511024,-1,2,5,21,6,0,3,2
1523150142511024,0,-1,0,0,-4,0,0,0
1523150142517549,-1,1,14,35,1,0,0,0
1523150142517549,0,0,11,13,4,1,-1,0
1523150142533655,0,-2,-8,-9,-1,-4,-2,-3
1523150142533655,-2,-2,-4,2,-5,-2,1,-2
1523150142535650,0,-1,-5,-3,0,-1,-1,0
1523150142535650,-2,-1,5,20,-2,-4,-2,-1
1523150142556706,-3,-3,-15,-60,-4,-3,-1,0
1523150142556706,0,3,1,11,3,1,-1,0
1523150142557708,-1,-3,5,-5,-6,-4,-2,-3
1523150142557708,0,0,28,8,2,3,1,1
1523150142570746,0,-1,0,27,3,3,0,0
1523150142570746,1,-1,-7,-17,-8,-7,-5,-1
1523150142577771,-3,-2,3,-8,-3,-1,-2,-2
1523150142577771,-1,0,1,10,8,7,4,1
1523150142593837,-1,-2,-10,12,-2,-1,-2,-1
1523150142593837,-2,-1,-5,-23,-6,-5,-3,-4
1523150142595814,0,-2,-10,3,-8,-5,-4,0
1523150142595814,-1,2,34,17,3,-2,0,0
1523150142616375,-3,-5,-61,-7,-2,-3,-2,1
1523150142616375,0,-1,-7,-11,-3,-5,-5,-1
1523150142618379,0,2,12,17,4,2,1,1
1523150142618379,0,3,-3,0,1,2,1,1
1523150142630421,-2,-3,-1,-11,-3,-3,0,-1
1523150142630421,-1,-1,3,1,-1,-2,1,-2
1523150142637438,-2,-2,-17,-7,1,0,-1,-1
1523150142637438,0,0,7,9,-2,-1,-1,-1
1523150142653480,1,1,12,5,1,0,-1,0
1523150142653480,0,0,9,22,2,3,0,1
1523150142655485,-1,-3,-21,-54,-6,-2,-2,-1
1523150142655485,-4,-3,-11,-7,-5,-6,-3,-5
1523150142676544,0,1,12,9,-1,-2,-2,-3
1523150142676544,-1,1,9,-10,3,0,0,-1
1523150142677548,1,0,6,16,0,-1,0,0
1523150142677548,0,-3,0,5,1,0,1,-2
1523150142690580,0,1,7,12,2,1,2,1
1523150142690580,-2,-5,-22,-27,-3,0,-2,1
1523150142704617,-1,2,17,-14,-4,0,-1,-2
1523150142704617,0,0,-14,6,-2,-2,-5,-1
1523150142714151,-1,0,17,1,-3,-6,-5,-4
1523150142714151,-1,-1,-6,5,-2,0,0,-2
1523150142715656,-1,-3,-5,8,3,1,1,1
1523150142715656,-1,-2,-5,-6,1,0,2,0
1523150142736716,0,1,8,7,1,0,0,0
1523150142736716,-2,-3,-11,-24,-4,-3,-2,-2
1523150142737722,-1,0,7,8,0,-1,-1,-3
1523150142737722,-1,0,7,23,0,-2,1,0
1523150142749757,-2,-4,-19,-49,-6,-3,-5,-3
