timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523207062097672,-7,0,-16,19,1,-2,-1,0
1523207062097672,-7,0,5,3,2,2,1,1
1523207062099714,11,8,-3,-2,1,1,1,2
1523207062099714,-100,-18,3,-16,-3,-2,-27,-50
1523207062102685,92,8,50,29,2,2,41,3
1523207062102685,0,-20,-92,-33,-4,0,-8,22
1523207062104692,-59,-20,16,11,-2,-4,-7,-32
1523207062104692,25,8,23,2,1,-1,-2,19
1523207062109117,4,1,19,-3,3,3,-6,-8
1523207062109117,-35,18,-2,15,1,-1,5,9
1523207062118084,108,20,25,-19,0,-1,1,0
1523207062118084,-15,4,-64,28,-6,-4,5,10
1523207062133136,-30,-5,55,-44,-2,-2,-9,-8
1523207062133136,112,6,-49,-10,-10,-8,3,5
1523207062140161,-27,8,21,-3,2,3,-3,-3
1523207062140161,108,2,14,15,0,-2,5,22
1523207062148174,15,10,17,-3,1,-2,-4,9
1523207062148174,-30,2,-5,-1,-4,-2,-5,-17
1523207062169867,52,5,24,1,-1,-1,3,30
1523207062169867,-60,-21,-2,-9,0,3,-22,-49
1523207062171870,-63,-1,-28,3,-5,-2,2,18
1523207062171870,-32,-10,32,-9,-1,-1,-6,-43
1523207062216990,71,16,-7,-8,3,-2,-1,11
1523207062216990,-17,-38,-28,26,-3,-1,-1,-2
1523207062217996,10,30,67,-11,0,-2,0,3
1523207062217996,66,17,-3,7,0,2,0,0
1523207062218994,-64,-22,-73,4,2,2,1,-17
1523207062218994,96,7,30,-5,0,-1,-5,7
1523207062222363,17,7,14,17,2,1,-29,17
1523207062222363,66,4,-33,-10,-11,-9,25,-18
1523207062229318,5,-12,37,1,-1,-1,-3,5
1523207062229318,-27,16,2,-4,-1,-2,-1,-9
1523207062236040,-3,-12,-16,-3,-1,-1,-1,-4
1523207062236040,-24,-6,17,-7,2,-1,-6,11
1523207062245067,-32,-6,29,1,-2,1,-1,-51
1523207062245067,-41,7,40,3,-5,-6,1,12
1523207062259390,23,-17,-55,-14,0,-1,8,-33
1523207062259390,8,9,13,7,2,1,-6,1
1523207062266456,6,4,49,-4,-7,-7,-3,1
1523207062266456,3,1,-60,-8,2,-1,-6,9
1523207062290463,-44,-6,33,-4,-8,-7,-1,-5
1523207062290463,8,1,-49,-3,0,3,-2,-2
1523207062291188,-50,-21,-8,4,3,3,1,1
