timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523178169569356,25,-3,-72,0,-2,0,6,4
1523178169569356,10,5,-3,-6,4,0,-4,-16
1523178169569356,8,-2,-21,9,-1,0,-1,1
1523178169569356,-4,-2,-8,7,0,-2,1,1
1523178169570182,-54,5,49,-8,-1,-2,-2,0
1523178169570182,-31,-6,-21,3,0,1,3,-1
1523178169572348,4,30,41,11,-2,-2,-4,9
1523178169572348,19,-23,-18,-46,-5,-3,-5,-43
1523178169572348,-9,-25,-2,7,-1,0,-1,-3
1523178169572348,-8,15,25,-11,-9,-7,-3,-9
1523178169586651,-12,-1,6,8,1,-1,0,-8
1523178169586651,4,8,32,21,5,2,1,17
1523178169594403,7,2,26,-3,2,0,-1,-30
1523178169594403,2,-11,51,13,0,2,2,0
1523178169602307,25,-11,-17,33,0,-1,-3,2
1523178169602307,-28,-5,-74,-21,-6,-5,-3,-2
1523178169616640,29,-4,28,15,4,1,0,4
1523178169616640,-43,-3,-36,-30,-3,-2,-1,1
1523178169632375,-2,-1,9,-9,-7,-2,0,-17
1523178169632375,53,17,21,50,4,5,4,17
1523178169632375,16,14,1,-44,-9,-7,-16,6
1523178169632375,4,-24,-87,13,-2,0,18,32
1523178169679481,-18,2,-4,15,4,1,21,0
1523178169679481,-2,12,10,2,0,0,-2,11
1523178169680477,5,-17,1,6,2,3,2,24
1523178169680477,-70,-26,9,6,-4,-4,-11,-52
1523178169680477,29,7,19,-46,-2,0,-6,0
1523178169680477,2,3,-8,24,1,0,-1,0
1523178169683751,-30,2,-22,-28,-3,-2,0,-7
1523178169683751,29,-22,-16,28,0,0,0,21
1523178169692511,-63,10,40,2,0,-3,-5,2
1523178169692511,12,-9,-7,2,-1,0,2,-5
1523178169699563,10,-6,-15,4,1,-2,-3,8
1523178169699563,-13,4,12,-16,1,0,2,0
1523178169705802,64,9,-27,16,-2,-1,-4,-20
1523178169705802,60,-8,35,-30,-5,-3,-2,42
1523178169721827,-89,12,-28,21,0,0,-1,-27
1523178169721827,21,-9,47,-8,-2,-2,1,19
1523178169728610,0,2,-5,5,2,2,3,-21
1523178169728610,-28,0,-30,-9,-4,-1,-4,8
1523178169743884,66,-19,20,-9,0,-2,-4,-3
1523178169743884,-19,29,-22,-48,0,-1,2,4
1523178169752670,21,-3,61,66,2,-1,-6,-8
1523178169752670,34,-4,-9,2,-3,-3,-4,-17
1523178169766709,19,19,49,0,0,0,0,-16
1523178169766709,82,-13,-39,20,2,2,-1,7
1523178169768712,-53,-12,72,-21,-1,-2,-2,9
1523178169768712,-17,11,-43,-22,-3,0,-2,-13
1523178169790123,47,1,1,10,-4,-2,-1,28
1523178169790123,4,-4,3,14,-2,1,0,-15
1523178169791779,27,12,-31,-2,1,0,-3,14
1523178169791779,-50,-13,27,-13,-5,-5,-2,-13
1523178169811826,-29,-5,17,-14,-7,-2,-2,-5
1523178169811826,-13,18,-34,-1,-4,0,1,20
1523178169813833,-25,-7,-28,-1,2,1,-2,5
1523178169813833,4,-4,16,27,6,3,2,-3
1523178169827287,85,10,-14,-6,0,-3,-1,6
1523178169827287,3,2,-2,-20,-4,-1,0,3
1523178169828871,16,12,-9,-4,-7,-6,-4,-3
1523178169828871,-30,2,21,-9,3,1,2,-3
1523178169850352,-13,-3,-11,13,2,0,-3,0
1523178169850352,40,11,8,5,1,-2,1,10
1523178169850930,-57,2,4,-34,-7,-4,-3,-2
1523178169850930,9,-3,6,27,4,0,-2,-13
1523178169872275,27,24,8,-48,-6,-2,3,2
