timestamp,x,y,z
1523183497908644,-1,-0.9375,0.75
1523183497929699,1.875,-0.8125,0.8125
1523183497946745,4.25,-1.1875,0.875
1523183497968803,5.8125,-2.125,1.0625
1523183497989867,5.375,-1.3125,0.3125
1523183498006912,5.125,0,0.0625
1523183498028964,5.125,0.25,-1.5
1523183498050020,7,0.5625,-1.5
1523183498066061,7.0625,0.125,-1.5
1523183498089126,5.875,-1,-0.875
1523183498111182,6.3125,-2.375,-0.9375
1523183498126223,10.6875,-3.5625,-0.375
1523183498149284,12.9375,-3.75,-0.25
1523183498171348,10.125,-2,-1.25
1523183498186383,7.75,-1.4375,-2.375
1523183498208441,6.4375,-2.375,-2.6875
1523183498231502,8.0625,-1.875,-3.875
1523183498245539,6.625,-1.375,-4.8125
1523183498268696,5.8125,-1.6875,-5.125
1523183498291662,3.125,-3.25,-6
1523183498305702,2.375,-3.25,-8.3125
1523183498328760,5.25,-3.125,-8.875
1523183498351821,5.5625,-3.625,-8.5625
1523183498365858,5.75,-4,-8.875
1523183498388920,6.5,-3.0625,-10.125
1523183498410980,4.0625,-1,-9.125
1523183498426057,1.6875,1.75,-6.1875
1523183498449079,4.375,2.25,-5.1875
1523183498471142,5.25,2.5625,-6.4375
1523183498486179,5.0625,1.8125,-7.5
1523183498516259,4.0625,1.8125,-6.125
1523183498531299,0.875,1.9375,-4.9375
1523183498545339,-2.4375,1.75,-3.9375
1523183498569401,-1.4375,0.4375,-2.9375
1523183498591458,0.3125,-0.125,-2.1875
1523183498612516,-0.9375,-0.1875,-1.4375
1523183498628721,-0.375,-1.5625,-2.8125
1523183498651619,1.1875,-1.125,-3.8125
1523183498672675,2.625,-1.0625,-2.5
1523183498688723,2.25,-2,-0.75
1523183498711821,3.5,-1.5,-0.75
1523183498733048,5.5,-1.625,-1.25
1523183498748877,3.25,-1.4375,-2.4375
1523183498770948,2.75,-1.1875,-2
1523183498791992,0,-1.4375,-2.5625
1523183498809038,0.6875,-1.5,-2.625
1523183498831217,2,-1.1875,-2.25
1523183498852252,0.5625,-0.3125,-1.5625
1523183498869199,-0.6875,-0.0625,-1.4375
1523183498891255,-0.125,-0.3125,-0.875
