timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523145385734410,-1,-2,-1,-6,1,2,-2,-2
1523145385734410,0,-3,-7,-7,4,-9,-1,-1
1523145385736418,-1,0,1,-9,-18,14,4,0
1523145385736418,-1,6,11,1,17,-11,-2,0
1523145385756971,-1,-1,-3,12,5,3,-1,-4
1523145385756971,0,-3,-3,-5,-19,-6,-1,-1
1523145385758473,-7,-10,-9,-1,25,-3,-2,-6
1523145385758473,-3,1,-2,-11,1,-3,-2,3
1523145385770523,0,2,-4,-4,-14,-2,1,1
1523145385770523,2,5,10,1,12,4,0,0
1523145385779530,-1,-5,-17,-33,-13,-6,-3,-3
1523145385779530,3,7,16,66,6,3,2,-1
1523145385794568,-6,-1,-3,-45,3,-4,-3,-4
1523145385794568,0,-8,-23,-14,-8,-2,2,1
1523145385796073,1,4,21,50,17,6,3,0
1523145385796073,3,13,27,65,30,8,5,4
1523145385817141,5,-4,-10,-21,-9,0,1,3
1523145385817141,0,4,3,1,5,3,1,0
1523145385818639,3,-9,-21,-69,-26,-8,-5,-2
1523145385818639,-13,-11,-18,-27,-15,-10,-7,-7
1523145385830666,3,3,6,27,11,4,2,3
1523145385830666,0,-6,-10,-27,-22,-8,-5,-5
1523145385839689,-6,6,38,112,61,19,9,4
1523145385839689,1,2,-7,-33,-20,-5,-2,4
1523145385854729,1,0,-5,-13,-5,-2,-2,-4
1523145385854729,-6,-11,-22,-85,-13,-13,-7,-5
1523145385856233,4,4,2,53,-27,1,-1,-8
1523145385856233,-2,-2,5,33,13,1,-1,-4
1523145385876789,-5,-4,-8,-72,-15,-4,-2,11
1523145385876789,3,11,14,44,19,7,3,3
1523145385878796,0,-6,11,41,21,5,1,-6
1523145385878796,-1,-3,-12,-61,-20,-8,-3,-3
1523145385890823,-1,0,0,12,4,-1,-5,-8
1523145385890823,-4,-4,0,18,7,-1,0,0
1523145385899852,-2,2,8,-8,6,-1,-2,2
1523145385899852,2,-2,-9,-31,-24,-2,-1,-4
1523145385914390,-3,0,11,-10,-4,-3,-3,-7
1523145385914390,-2,-1,-1,26,9,3,-1,1
1523145385916394,-2,-3,-17,-32,-12,-5,-3,-2
1523145385916394,2,2,-2,-8,-4,-2,-1,1
