timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523149617167909,17,4,12,2,1,-1,2,30
1523149617167909,-1,2,-1,-6,-5,-7,-7,-15
1523149617169412,30,8,-12,0,-3,-2,1,4
1523149617169412,9,6,3,3,-9,-2,0,20
1523149617182448,-7,-18,13,2,7,3,1,-4
1523149617182448,-44,0,2,-6,1,-7,-4,-37
1523149617189465,13,13,-19,-6,-3,-3,-3,5
1523149617189465,11,16,4,2,-28,-3,0,9
1523149617205507,21,11,0,3,26,14,3,-4
1523149617205507,-34,-19,-9,-3,12,-1,-1,-21
1523149617207012,6,-3,5,1,3,0,-2,7
1523149617207012,8,-2,7,-4,9,-4,-2,0
1523149617228074,-3,0,-16,-2,-19,-7,-4,-13
1523149617228074,17,5,14,2,-5,1,-3,4
1523149617229576,-3,-2,53,-2,1,-3,16,6
1523149617229576,14,-2,-48,-3,-1,0,-3,-7
1523149617242119,-10,12,55,3,0,-2,0,-7
1523149617242119,12,-6,-76,-1,-2,-2,-9,-2
1523149617249125,-2,-2,-2,-1,-5,0,15,2
1523149617249125,11,4,20,-2,1,-2,-3,1
1523149617265668,-14,-7,-12,-3,0,-2,2,6
1523149617265668,9,1,11,5,1,3,2,-11
1523149617267172,12,-2,-23,-5,-7,-1,-19,-11
1523149617267172,-18,-1,-3,0,6,1,17,-12
1523149617288239,21,-3,3,4,-1,-1,-4,30
1523149617288239,-53,-2,-7,-12,-10,-6,-4,-64
1523149617289743,14,7,2,7,6,4,-12,15
1523149617289743,9,-9,-51,-10,1,-2,-1,15
1523149617302286,-1,7,69,11,0,1,-12,0
1523149617302286,20,-8,-47,-15,-11,-1,26,21
1523149617309283,4,3,26,12,6,3,2,57
1523149617309283,-33,-4,6,-8,-1,-9,-26,-86
1523149617325830,-2,-15,-46,0,-11,-12,-9,31
1523149617325830,23,9,42,8,4,6,15,28
1523149617327334,-10,0,-56,-4,1,3,1,-36
1523149617327334,30,15,15,7,7,7,-13,31
1523149617348461,-16,-22,-57,-6,-8,-5,-18,26
1523149617348461,1,7,23,3,1,2,32,-34
1523149617349966,17,6,39,6,-2,-1,-7,3
1523149617349966,-12,2,29,21,6,1,-4,16
1523149617362511,-27,-10,-38,-37,-9,-7,-35,-50
1523149617362511,25,-4,-34,-6,-1,-1,6,42
1523149617369063,28,12,56,26,8,9,3,38
1523149617369063,-33,-21,-71,-28,-16,-17,-60,-47
1523149617385569,-1,10,76,28,12,8,47,51
1523149617385569,-28,-8,-38,-28,-6,-3,-13,-4
1523149617387066,30,-5,-25,1,-5,-5,19,-13
1523149617387066,54,9,39,9,6,10,-19,127
1523149617408118,-91,-12,-7,-3,-6,-9,-33,-109
1523149617408118,15,4,34,15,1,-1,18,18
1523149617409625,-10,-6,-30,-15,-5,-5,-18,14
1523149617409625,31,4,2,-3,0,3,25,21
1523149617422694,34,9,9,4,0,5,25,24
1523149617422694,-8,2,41,18,2,0,-10,-15
1523149617429175,-17,-8,-40,-38,-8,-4,-26,-24
1523149617429175,-3,-8,-9,10,1,2,32,6
1523149617445721,-30,-7,-6,-4,-1,2,13,-22
1523149617445721,-4,2,10,5,-2,-3,-21,-29
1523149617447224,24,26,116,47,16,9,10,32
1523149617447224,-27,-42,-71,-69,-27,-20,-7,-43
1523149617468020,-2,4,14,-7,-2,0,4,0
1523149617468020,12,1,42,9,1,-1,-12,49
