timestamp,x,y,z
1523182612816086,-0.206543,-0.83252,0.597168
1523182612834135,-0.214355,-0.802734,0.601563
1523182612857216,-0.191895,-0.77832,0.622559
1523182612876267,-0.160645,-0.774902,0.624512
1523182612894314,-0.160645,-0.781738,0.631836
1523182612917382,-0.147461,-0.759277,0.602051
1523182612936435,-0.134766,-0.753418,0.580078
1523182612954232,-0.0942383,-0.72998,0.570313
1523182612978296,-0.125977,-0.715332,0.560059
1523182612996344,-0.124512,-0.780762,0.600586
1523182613014391,-0.180176,-0.8125,0.602051
1523182613036460,-0.206543,-0.812012,0.604004
1523182613056527,-0.223633,-0.840332,0.620117
1523182613074572,-0.202637,-0.84082,0.628418
1523182613096631,-0.187988,-0.828613,0.620117
1523182613116692,-0.177246,-0.810059,0.60498
1523182613134732,-0.182129,-0.800781,0.598633
1523182613157344,-0.193359,-0.80127,0.599121
1523182613176392,-0.191895,-0.797363,0.595703
1523182613194440,-0.191895,-0.79834,0.601074
1523182613223520,-0.174316,-0.797363,0.60791
1523182613238102,-0.174805,-0.803223,0.616211
1523182613254147,-0.172363,-0.80127,0.620605
1523182613277208,-0.163574,-0.799316,0.637207
1523182613298265,-0.165039,-0.806152,0.625977
1523182613314307,-0.132813,-0.820313,0.626953
1523182613337370,-0.145508,-0.728027,0.613281
1523182613358437,-0.167969,-0.774414,0.601563
1523182613374479,-0.147461,-0.779785,0.574707
1523182613396539,-0.167969,-0.789063,0.553223
1523182613417594,-0.183105,-0.79834,0.561035
1523182613439160,-0.187988,-0.834473,0.570801
1523182613457335,-0.214844,-0.811523,0.588867
1523182613478389,-0.214844,-0.812988,0.594238
1523182613499449,-0.169922,-0.821777,0.621582
1523182613516494,-0.174316,-0.802246,0.622559
1523182613538055,-0.159668,-0.808105,0.619629
1523182613558614,-0.17041,-0.794922,0.617676
1523182613577666,-0.17627,-0.813477,0.612793
1523182613599748,-0.188965,-0.813477,0.61084
1523182613618777,-0.19873,-0.807617,0.608398
1523182613636823,-0.191895,-0.797363,0.607422
1523182613658894,-0.182617,-0.802734,0.593262
1523182613679185,-0.170898,-0.804199,0.604004
1523182613696996,-0.166992,-0.787598,0.610352
1523182613719053,-0.150879,-0.774902,0.604004
1523182613739111,-0.148926,-0.806152,0.604492
1523182613762696,-0.166016,-0.819336,0.602539
1523182613779742,-0.143066,-0.813965,0.602539
1523182613798805,-0.147949,-0.820801,0.591309
1523182613815841,-0.164063,-0.810059,0.592773
1523182613839407,-0.175781,-0.808105,0.580566
1523182613867488,-0.172852,-0.809082,0.59375
1523182613876518,-0.185547,-0.804199,0.581055
1523182613898572,-0.184082,-0.807617,0.56543
1523182613919626,-0.185547,-0.815918,0.580078
1523182613935670,-0.186523,-0.804688,0.579102
1523182613958744,-0.179688,-0.827148,0.591797
1523182613979798,-0.178223,-0.818848,0.593262
1523182613995841,-0.171875,-0.807617,0.603516
1523182614018904,-0.160645,-0.798828,0.602539
1523182614039966,-0.16748,-0.805664,0.602051
1523182614056540,-0.154785,-0.820801,0.606934
1523182614078602,-0.171387,-0.79834,0.607422
1523182614099659,-0.194824,-0.817383,0.618164
1523182614115708,-0.201172,-0.820801,0.631348
1523182614138759,-0.199707,-0.809082,0.62793
1523182614160077,-0.186523,-0.804688,0.623047
1523182614176116,-0.151855,-0.775879,0.608398
1523182614199183,-0.131836,-0.768555,0.614746
