timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523054799649164,-7,-10,-49,-15,-9,-5,-6,6
1523054799649164,-6,1,108,10,-4,-4,0,0
1523054799649666,-2,-16,-25,6,5,2,-1,-3
1523054799649666,5,9,-33,-6,-1,-2,1,-2
1523054799650673,0,-3,-53,-2,2,1,-1,-7
1523054799650673,3,-1,27,6,3,4,-2,-7
1523054799651679,-5,12,40,1,-6,-3,-3,-2
1523054799651679,-5,-4,9,3,2,2,2,5
1523054799663703,14,0,14,-2,-3,-2,5,22
1523054799663703,-5,-13,-101,-6,3,2,3,-3
1523054799670721,-5,-4,45,-10,-12,-9,-7,-33
1523054799670721,-7,-3,26,11,3,2,-4,-7
1523054799678744,3,9,-12,8,10,8,16,14
1523054799678744,0,-6,-15,-5,-3,-12,-26,-23
1523054799692279,12,-7,-49,-9,-1,5,7,12
1523054799692279,-1,10,-8,-6,-7,-6,-7,-8
1523054799703810,4,6,42,4,-2,-5,-9,9
1523054799703810,3,7,-18,-7,-4,3,4,-9
1523054799715842,12,5,2,1,2,3,7,-2
1523054799715842,0,8,10,0,0,2,4,-20
1523054799723863,-10,-7,13,7,3,-1,-5,-28
1523054799723863,17,-8,-10,0,0,7,35,44
1523054799736898,-3,7,-12,1,-3,-9,-54,-72
1523054799736898,-9,-17,-2,-2,-3,-25,-44,-7
1523054799778008,4,-12,1,-10,3,13,59,80
1523054799778008,2,2,4,3,3,4,18,68
1523054799778509,23,13,4,3,-1,-14,-56,24
1523054799778509,-1,-19,-4,0,0,-9,24,46
1523054799779511,12,-3,-2,8,2,4,3,25
1523054799779511,14,-8,2,1,6,5,16,34
1523054799782520,-8,-3,0,0,-1,-5,2,52
1523054799782520,16,-11,-7,-5,-3,-4,-14,-15
1523054799789537,-32,9,6,5,3,-2,-3,-14
1523054799789537,0,-20,-11,-4,-4,1,5,-35
1523054799797559,-3,-5,-4,-2,-1,0,-5,-38
