timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523209374280902,3,-3,-36,-13,5,-5,46,4
1523209374280902,-33,-18,12,0,-23,-27,-30,-3
1523209374295941,0,1,11,29,-3,0,12,-9
1523209374295941,-6,1,16,-16,2,6,9,-4
1523209374296944,14,-3,-36,21,63,19,-12,16
1523209374296944,7,5,-1,12,-15,2,5,3
1523209374318009,12,1,11,-6,-14,1,0,8
1523209374318009,-25,-19,-5,-17,5,5,-7,-14
1523209374320005,-33,-20,-79,-17,-12,-8,-16,-14
1523209374320005,17,12,51,7,-7,-1,9,-3
1523209374332044,27,40,33,44,21,14,17,17
1523209374332044,12,23,-53,-35,18,6,4,9
1523209374341062,-65,-76,2,8,-21,-8,-17,-19
1523209374341062,7,22,-39,-16,-19,-15,-7,-7
1523209374355100,-13,-24,31,12,2,0,4,-1
1523209374355100,20,9,64,22,23,16,8,8
1523209374362117,33,31,-57,-13,-1,-1,-19,3
1523209374362117,-17,-9,32,-4,-22,-6,-19,-11
1523209374378162,3,-9,-64,3,12,-4,27,11
1523209374378162,11,14,23,11,1,-6,9,7
1523209374380165,-12,-6,63,-9,-1,6,3,-12
1523209374380165,-9,3,69,-2,-2,1,-8,9
1523209374392199,6,-6,-79,11,-10,-8,-14,-17
1523209374392199,-10,-37,18,-4,0,-4,-5,5
1523209374401221,8,37,-11,3,4,2,-1,3
1523209374401221,17,9,7,7,11,2,11,3
1523209374416263,-21,-15,29,2,-6,7,-19,-4
1523209374416263,20,-13,26,-7,5,4,26,3
1523209374417268,-38,-10,-21,-6,-6,-2,-33,-4
1523209374417268,6,10,6,6,-4,-11,35,5
1523209374438366,-7,6,7,3,0,-1,-2,-7
1523209374438366,9,0,-8,7,-6,-7,-21,2
1523209374440328,24,17,36,4,-3,1,4,9
1523209374440328,-14,0,-28,-6,3,7,-4,-5
1523209374452358,38,-7,-27,-4,-7,1,-29,12
1523209374452358,-55,-33,4,-20,-7,-21,21,-18
1523209374461383,28,2,-27,6,14,11,11,11
1523209374461383,7,4,22,9,0,2,-6,0
1523209374475453,-4,4,-27,-24,-14,3,3,0
1523209374475453,-5,12,24,42,5,4,-16,3
1523209374477424,-6,-16,-1,-18,-9,-10,13,-9
1523209374477424,10,5,4,16,13,9,0,1
1523209374498540,-16,-8,-54,-13,5,-3,-6,-9
1523209374498540,-11,-5,24,-1,3,10,3,3
1523209374499488,19,-3,-1,-2,2,-3,-8,2
1523209374499488,17,14,24,7,-19,-13,20,5
1523209374511516,-57,-6,-8,5,-2,-2,-9,-15
1523209374511516,-2,1,-24,-1,0,1,-11,1
1523209374520548,16,6,-23,18,-1,-6,12,12
