timestamp,x,y,z
1523207393853753,-62.125,-23.625,-0.3125
1523207393868795,-26.625,-17.0625,-0.0625
1523207393892856,23.5625,-23.25,7.375
1523207393913916,60.6875,-32.25,13.3125
1523207393928988,59.625,-18.6875,15.25
1523207393953016,50.6875,-20.5625,31.6875
1523207393976108,25.875,-23.875,26.8125
1523207394020202,30.8125,-21.8125,18.5625
1523207394028468,35.625,-22.0625,14.25
1523207394036276,32.1875,-20.1875,9.6875
1523207394053499,31.4375,-10.9375,5.8125
1523207394073340,30.875,-9.6875,3.625
1523207394102413,19.375,-12.875,1.75
1523207394156558,10.75,-12.0625,-2.375
1523207394157560,13.875,-9.875,-5.75
1523207394158562,15.625,-5.4375,-7.4375
1523207394170595,19.25,-7.9375,-8.75
1523207394192039,6.5625,-8.1875,-8.625
1523207394213709,0.1875,-5.875,-7.875
1523207394231758,0.5,-1,-5.6875
1523207394252008,0.3125,0.3125,-3
1523207394268863,2.75,-0.0625,-0.375
1523207394291920,7.25,0.9375,1
1523207394311971,15.5625,-3.0625,2.75
1523207394329018,5.875,1.8125,8.1875
1523207394352084,7.6875,13.0625,7.125
1523207394372178,8.125,24.875,10.6875
1523207394394429,7.5625,37.875,13.125
1523207394412237,12.75,42.875,15.3125
1523207394431291,4.375,40.0625,14.8125
1523207394454617,5.0625,37.0625,12
1523207394471396,10.4375,32.875,12.5625
1523207394491683,3.4375,28.8125,11.6875
1523207394513505,-0.8125,27.9375,10.75
1523207394531555,-2.5,29.5,11.625
1523207394559664,-8.6875,26.875,10.1875
1523207394573863,-12.75,25.625,8.375
1523207394591714,-15.375,24.9375,9.125
1523207394612771,-11.9375,20.5625,12.25
1523207394634118,-14.4375,11.6875,14.1875
1523207394651878,-11.8125,0.4375,10.3125
1523207394672932,-8.0625,-3.5625,5.9375
1523207394694276,-10.5,-1.9375,5.125
1523207394712037,-11.8125,2.0625,4.625
1523207394733097,-17.1875,1.4375,0.8125
1523207394749136,-16.6875,5.5,-0.375
1523207394772196,-11.625,6.8125,0.8125
1523207394793249,-11.0625,8.5625,2
1523207394809296,-9.9375,10.8125,2.625
1523207394832392,-9.6875,8.75,1.9375
1523207394852414,-8.4375,7.375,2.5625
1523207394869459,-4.4375,4.875,1.375
1523207394891509,-2.25,1.25,1.0625
1523207394912573,-1.8125,1,2.0625
1523207394929611,-4,0.5,1.5
1523207394952673,-5.5625,0.4375,-0.4375
1523207394972728,-7.875,1.25,-2.375
1523207394988770,-10.125,2.625,-4.125
1523207395011829,-10.8125,4.0625,-3.6875
1523207395035017,-11.9375,4.0625,-2.5625
1523207395055376,-9.3125,2.9375,-2
1523207395070988,-7.5625,0.875,-1.625
1523207395093334,-5.875,-0.875,-1.3125
1523207395115293,-3.4375,-0.75,-0.375
1523207395137439,-1,-0.3125,-0.375
1523207395153207,-1.875,0.375,0.3125
