timestamp,x,y,z
1523134580687740,-0.375,-3.0625,-2.5625
1523134580701777,-9.75,-8,-1.8125
1523134580723835,-20,-15.5625,-0.5
1523134580746899,-30.25,-18.125,-0.875
1523134580768956,-24.75,-13.0625,3.3125
1523134580783995,-2,-5.75,5.9375
1523134580822098,9.3125,2.875,3.0625
1523134580831208,-1.6875,9.0625,7.75
1523134580839150,-37.0625,11.875,21.625
1523134580855187,-13.5,30.75,29.5
1523134580875241,-16.625,34.1875,34.9375
1523134580904543,-14.6875,33,38.375
1523134580958514,4.5,33,38.625
1523134580959463,12.0625,33.5625,45.25
1523134580960466,12.6875,36.5625,46.75
1523134580972498,16,38.75,47.75
1523134580993607,14.6875,38.9375,49.375
1523134581015659,7.875,35.125,50.25
1523134581035666,-8.1875,34.5625,52.4375
1523134581054071,-20.5,36.25,55.4375
1523134581076134,-27,33.625,57.6875
1523134581093824,-34.6875,28.1875,56.625
1523134581114246,-42.3125,23.9375,56.125
1523134581136294,-40.8125,20.25,60.125
1523134581153981,-39.75,12.5,62.75
1523134581174247,-41.625,4.9375,61.5
1523134581196312,-35.625,0.625,59.8125
1523134581214143,-32.6875,-3.625,58
1523134581233492,-35.625,2.75,56.875
1523134581256252,-34.5625,6.625,56.4375
1523134581274301,-25.3125,8.9375,50.375
1523134581293605,-3.625,10.8125,43.5625
1523134581316712,7.9375,4.875,40.0625
1523134581333458,-3.625,-2.375,38.875
1523134581354827,-10.5625,-5.875,39.875
1523134581376195,-2.8125,-7.1875,38.0625
1523134581393935,14.0625,-4.1875,36.0625
1523134581414991,20.1875,-3.6875,33.4375
1523134581436349,7.125,-5.0625,30.3125
1523134581454090,-11.25,-6.3125,27.3125
1523134581475149,-21.25,-6.8125,24.4375
1523134581496204,-20.25,-4.0625,20.8125
1523134581514437,-15.25,-1.8125,15
1523134581535310,-13.0625,-1.125,12.5
1523134581556364,-13.75,-5.0625,12.6875
1523134581574660,-12.875,-9.9375,14.875
1523134581594466,-7.5625,-14.75,14.875
1523134581615518,2.4375,-16.9375,14.25
1523134581634573,11.5625,-19.3125,12.4375
1523134581654624,12.9375,-22.9375,11.4375
1523134581675678,10.1875,-23.9375,9.5
1523134581693728,14.8125,-26.1875,9.3125
1523134581714784,21.0625,-32.6875,7.125
1523134581735844,18,-34.6875,2.125
1523134581753888,15.3125,-32.375,-2.75
1523134581775947,15.6875,-35.75,-6.4375
1523134581796000,11.4375,-39.5,-8.125
1523134581814052,5.8125,-38.5625,-9
1523134581836107,9.25,-33.25,-9.375
1523134581856164,19.375,-30.5,-10.0625
1523134581881231,17.9375,-30.875,-14.5625
1523134581896271,13.75,-30.25,-19.0625
1523134581916555,12.9375,-26.8125,-19.875
1523134581939386,15.3125,-25,-19.5
1523134581955431,23.4375,-22.8125,-20.5
1523134581978489,48.375,-23.1875,-26.125
1523134581999793,76.3125,-25,-31.9375
1523134582015596,86.8125,-31.4375,-31.5
1523134582037651,92,-30.375,-31.1875
1523134582059825,97.9375,-25.5625,-32.3125
1523134582075747,84.25,-33.875,-30.1875
1523134582098028,51,-24.25,-15.4375
1523134582119872,39.75,-16.8125,-10.1875
1523134582135915,35,-15.6875,-12
1523134582157974,32.75,-18.5625,-15.6875
1523134582179024,36.0625,-17.0625,-9.8125
1523134582195064,42.625,-8,0.4375
1523134582218124,43.625,-6.9375,10.25
1523134582239178,36.5625,-13.625,17.125
1523134582255222,26.5625,-17.3125,24
1523134582278283,22.25,-15.1875,23.9375
1523134582300367,23.75,-8.75,20.625
1523134582314597,17,6.625,10.375
1523134582338443,16.5625,17.8125,-1.375
1523134582360515,18.75,28.25,-8.6875
1523134582374747,14.0625,34.625,-14.6875
1523134582398606,5.1875,38.125,-13.0625
1523134582420667,-7,35.125,-10.0625
1523134582434836,-15.1875,30.8125,-9.75
1523134582457773,-9.125,28.3125,-10.1875
1523134582480827,4.9375,23,-8.3125
1523134582502135,6.0625,15.75,-8.75
1523134582517929,4.75,10.375,-7.9375
1523134582540986,6.125,-1.4375,-10.375
1523134582562043,3.3125,-8.125,-10.625
1523134582578084,0.125,-7.875,-10.4375
1523134582600356,1.5625,-2.625,-9.0625
1523134582615183,5.8125,5.4375,-7.125
1523134582638242,10.625,7.25,-7.625
1523134582660386,5,7.375,-6.4375
1523134582675344,-5.5,7.0625,-5.5
1523134582698405,0.25,11,-5.25
1523134582720461,5.3125,14.75,-0.5
1523134582734510,2.0625,7.0625,4.5625
1523134582758564,-0.8125,-1.9375,5.125
1523134582780630,-10.25,-8.0625,4.6875
1523134582801912,-13.375,-12.125,6.4375
1523134582817992,-13.625,-16.0625,7.6875
1523134582840783,-7.875,-12.75,6.25
1523134582861839,-9.125,-7.875,5.875
1523134582877888,-24.375,-9.4375,6.375
1523134582900941,-37,-9.375,4.3125
1523134582922018,-29.4375,-9.3125,-1.5625
1523134582938044,-12.8125,-6.4375,-5.125
1523134582961104,-5.6875,3.4375,-4.75
1523134582982341,-17.6875,5.4375,-1.75
1523134582998213,-31.3125,7.1875,-6.5
1523134583020270,-42,10.125,-8.6875
1523134583041572,-40.125,15,-8.375
1523134583057366,-38.0625,23.125,-7.5
1523134583080428,-38.75,29.6875,-1.125
1523134583101718,-35.4375,27.4375,5.9375
1523134583117519,-21.8125,22.875,9.5
1523134583140578,-4.375,14.625,8.9375
1523134583161638,4,11.125,3.125
1523134583177682,6.5625,9.625,-1.875
1523134583200746,4.75,9.125,-3.6875
1523134583222817,-1.625,2.375,-2.8125
1523134583237844,-2.8125,-2.375,-3.4375
1523134583260902,4.8125,-6.0625,-5.5625
1523134583282966,9,-7.6875,-7.5625
1523134583298001,7.75,-6,-7.375
1523134583320064,8.8125,-6.625,-7.5625
1523134583343119,7.125,-3.1875,-6.625
1523134583357350,9.4375,-5.5,-3.9375
1523134583380399,-3.8125,-8.75,-2.875
1523134583403283,-12.0625,-10.8125,-0.4375
1523134583417323,-8.3125,-8.625,-0.0625
1523134583440463,-2.0625,-5.4375,6.9375
1523134583463443,-4.875,-3.4375,14.3125
1523134583484744,-14.125,-4.0625,20.625
1523134583500538,-15.5,-2.25,23
1523134583522597,-11.3125,-0.125,22.1875
1523134583544656,-12.3125,1.625,22.4375
1523134583560699,-14.4375,4.25,20.875
1523134583582800,-14.4375,5.3125,21
1523134583603810,-9.9375,3.6875,20.9375
1523134583620856,2.5,-0.625,20.25
1523134583642924,10.6875,-3.4375,21.75
1523134583664260,15.5625,-10.625,23.1875
1523134583681019,11,-19.4375,25.3125
1523134583703079,6.3125,-24.3125,28.75
1523134583724343,9.6875,-28.125,33.125
1523134583740273,15.5,-29.5,32.75
1523134583763243,23.25,-30.5625,30
1523134583784523,26.0625,-30.75,28.3125
1523134583800342,22.125,-30.3125,28.375
1523134583823404,17.1875,-28.875,25.5
1523134583844453,17.8125,-25.5625,22.1875
1523134583860502,16.125,-22,19
1523134583883559,12.6875,-13.6875,15.875
1523134583904632,13.5625,-5.125,11.5
1523134583920658,14.875,2.6875,7.125
1523134583942848,16.5,4.625,0.3125
1523134583964064,14.5,8,-5.75
1523134583980826,13.625,11.8125,-12.5625
1523134584003886,13.0625,16.1875,-19.25
1523134584024941,5.5,14.6875,-24.8125
1523134584040231,-4.5625,12.625,-29.1875
1523134584063037,-7.8125,10.375,-33.625
1523134584084339,-8.625,12.5625,-35.875
1523134584100130,-10.6875,14.5625,-36.1875
1523134584123195,-14.6875,14.3125,-36.0625
1523134584145474,-21,15.8125,-34.1875
1523134584160294,-25.75,19.1875,-31.375
1523134584183363,-22.375,24.5625,-29.6875
1523134584205416,-14.0625,30.25,-27.25
1523134584219455,-8.125,37,-23.25
1523134584243517,-15.6875,41.1875,-18.5
1523134584265580,-22.0625,43.25,-15.0625
1523134584279798,-23.5,44.4375,-11.5625
1523134584302676,-14.1875,44.1875,-10.5625
1523134584325734,-6.75,43.75,-8.6875
1523134584339774,-2.4375,42.1875,-7.875
1523134584363041,-0.25,41.8125,-8.8125
1523134584385893,-1.0625,39.3125,-9.75
1523134584399937,-2.75,35.875,-10.875
1523134584422999,-3.625,30.5625,-12.5625
1523134584445051,-5.0625,25.4375,-14.5
1523134584467308,-6,19.8125,-16.5
1523134584483151,-6.1875,14.3125,-16.3125
1523134584505215,-4.9375,10.5625,-16.4375
1523134584527276,-5.3125,5,-15.75
1523134584543313,-4.125,2.8125,-14.625
1523134584565378,-1.1875,0.9375,-13.4375
